ticker,isu_cd,market,first_common_date,last_common_date,numeric_or_alpha,currently_common,historical_only,requested_start,requested_end,authority_source,authority_quality,expected_observation_count,actual_source_row_count,matched_expected_count,missing_expected_count,unexpected_source_date_count,first_actual_date,last_actual_date,source_status,coverage_status,acquisition_status,attempt_count,retry_count,reused_without_network,stored_row_count,stored_start,stored_end,duplicate_count,invalid_ohlc_count,future_row_count,post_write_verified,error_type,error_message_sanitized,updated_at
048770,KR7048770002,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:02.767041+00:00
048830,KR7048830004,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:03.166378+00:00
048870,KR7048870000,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2936,2936,1159,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2936,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:03.568455+00:00
048910,KR7048910004,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2994,2994,1101,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2994,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:03.958678+00:00
049000,KR7049000003,KOSDAQ,2010-01-04,2013-09-09,numeric,False,True,2010-01-04,2013-09-09,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,920,864,864,56,0,2010-01-04,2013-09-09,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,864,2010-01-04,2013-09-09,0,0,0,True,,,2026-08-27T21:23:04.343077+00:00
049070,KR7049070006,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:04.722657+00:00
049080,KR7049080005,KOSDAQ,2013-12-19,2026-08-21,numeric,True,False,2013-12-19,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3108,2996,2996,112,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:05.137519+00:00
049120,KR7049120009,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:05.556943+00:00
049180,KR7049180003,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-08-01 00:00:00'), Timestamp('2014-09-16 00:00:00'), Timestamp('2015-02-02 00:00:00'), Timestamp('2015-10-02 00:00:00'), Timestamp('2015-11-19 00:00:00'), Timestamp('2016-05-19 00:00:00'), Timestamp('2016-06-01 00:00:00'), Timestamp('2016-12-08 00:00:00'), Timestamp('2017-02-13 00:00:00')]",2026-08-27T21:23:06.077487+00:00
049430,KR7049430002,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:06.455590+00:00
049470,KR7049470008,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:06.854474+00:00
049480,KR7049480007,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:07.283565+00:00
049520,KR7049520000,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:07.684987+00:00
049550,KR7049550007,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:08.097171+00:00
049630,KR7049630007,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:08.487234+00:00
049690,KR7049690001,KOSDAQ,2010-01-04,2011-04-22,numeric,False,True,2010-01-04,2011-04-22,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,327,314,314,13,0,2010-01-04,2011-04-22,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,314,2010-01-04,2011-04-22,0,0,0,True,,,2026-08-27T21:23:08.848461+00:00
049720,KR7049720006,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2982,2982,1113,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2982,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:09.238474+00:00
049770,KR7049770001,KOSPI,2010-01-04,2025-07-30,numeric,False,True,2010-01-04,2025-07-30,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3837,2981,2981,856,0,2013-05-13,2025-07-09,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2981,2013-05-13,2025-07-09,0,0,0,True,,,2026-08-27T21:23:09.647726+00:00
049800,KR7049800006,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:10.042362+00:00
049830,KR7049830003,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:10.456320+00:00
049950,KR7049950009,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-09-12 00:00:00'), Timestamp('2014-09-18 00:00:00'), Timestamp('2014-09-30 00:00:00'), Timestamp('2014-11-06 00:00:00'), Timestamp('2014-12-02 00:00:00'), Timestamp('2015-02-11 00:00:00'), Timestamp('2015-03-12 00:00:00'), Timestamp('2015-03-16 00:00:00'), Timestamp('2015-04-03 00:00:00'), Timestamp('2015-04-08 00:00:00'), Timestamp('2015-07-09 00:00:00'), Timestamp('2015-08-06 00:00:00'), Timestamp('2016-01-20 00:00:00'), Timestamp('2016-02-25 00:00:00'), Timestamp('2016-04-22 00:00:00'), Timestamp('2016-05-10 00:00:00'), Timestamp('2016-09-27 00:00:00'), Timestamp('2016-11-03 00:00:00'), Timestamp('2016-11-30 00:00:00'), Timestamp('2016-12-01 00:00:00'), Timestamp('2016-12-22 00:00:00'), Timestamp('2016-12-29 00:00:00'), Timestamp('2017-02-09 00:00:00'), Timestamp('2017-02-14 00:00:00'), Timestamp('2017-02-21 00:00:00'), Timestamp('2017-03-02 00:00:00'), Timestamp('2017-03-10 00:00:00'), Timestamp('2017-03-20 00:00:00'), Timestamp('2017-05-23 00:00:00'), Timestamp('2017-05-31 00:00:00'), Timestamp('2018-02-14 00:00:00'), Timestamp('2018-05-18 00:00:00'), Timestamp('2018-05-30 00:00:00'), Timestamp('2018-07-03 00:00:00'), Timestamp('2019-03-08 00:00:00'), Timestamp('2019-10-01 00:00:00'), Timestamp('2019-11-26 00:00:00'), Timestamp('2020-01-09 00:00:00'), Timestamp('2020-04-14 00:00:00'), Timestamp('2020-10-15 00:00:00'), Timestamp('2021-11-12 00:00:00')]",2026-08-27T21:23:10.992177+00:00
049960,KR7049960008,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:11.362600+00:00
050050,KR7050050004,KOSDAQ,2010-01-04,2012-09-25,numeric,False,True,2010-01-04,2012-09-25,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,683,469,469,214,0,2010-01-04,2012-09-25,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,469,2010-01-04,2012-09-25,0,0,0,True,,,2026-08-27T21:23:11.743598+00:00
050090,KR7050090000,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2978,2978,1117,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2978,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:12.142471+00:00
050110,KR7050110006,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:12.542428+00:00
050120,KR7050120005,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-07-01 00:00:00'), Timestamp('2014-08-04 00:00:00'), Timestamp('2014-12-16 00:00:00'), Timestamp('2015-03-25 00:00:00'), Timestamp('2015-08-04 00:00:00'), Timestamp('2015-08-13 00:00:00'), Timestamp('2015-09-02 00:00:00'), Timestamp('2015-09-30 00:00:00'), Timestamp('2015-10-19 00:00:00'), Timestamp('2016-01-08 00:00:00'), Timestamp('2016-03-28 00:00:00'), Timestamp('2016-05-27 00:00:00'), Timestamp('2016-10-20 00:00:00'), Timestamp('2017-02-10 00:00:00'), Timestamp('2017-03-16 00:00:00'), Timestamp('2017-03-17 00:00:00'), Timestamp('2017-03-21 00:00:00'), Timestamp('2017-03-24 00:00:00')]",2026-08-27T21:23:13.071487+00:00
050320,KR7050320001,KOSDAQ,2010-01-04,2022-05-30,numeric,False,True,2010-01-04,2022-05-30,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3062,0,0,3062,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-05-26 00:00:00'), Timestamp('2010-08-06 00:00:00'), Timestamp('2010-10-05 00:00:00'), Timestamp('2010-10-11 00:00:00'), Timestamp('2010-10-12 00:00:00'), Timestamp('2010-10-13 00:00:00'), Timestamp('2010-12-01 00:00:00'), Timestamp('2011-01-05 00:00:00'), Timestamp('2011-02-18 00:00:00'), Timestamp('2011-02-28 00:00:00'), Timestamp('2011-03-03 00:00:00'), Timestamp('2011-04-01 00:00:00'), Timestamp('2011-04-07 00:00:00'), Timestamp('2011-06-01 00:00:00'), Timestamp('2011-06-02 00:00:00'), Timestamp('2011-06-14 00:00:00'), Timestamp('2011-06-15 00:00:00'), Timestamp('2011-06-28 00:00:00'), Timestamp('2011-08-01 00:00:00'), Timestamp('2011-08-02 00:00:00'), Timestamp('2011-08-05 00:00:00'), Timestamp('2011-08-17 00:00:00'), Timestamp('2011-08-18 00:00:00'), Timestamp('2011-08-23 00:00:00'), Timestamp('2011-09-07 00:00:00'), Timestamp('2011-11-01 00:00:00'), Timestamp('2012-01-02 00:00:00'), Timestamp('2012-01-03 00:00:00'), Timestamp('2012-01-04 00:00:00'), Timestamp('2012-02-02 00:00:00'), Timestamp('2012-02-08 00:00:00'), Timestamp('2012-03-26 00:00:00'), Timestamp('2012-04-30 00:00:00'), Timestamp('2012-05-03 00:00:00'), Timestamp('2012-05-07 00:00:00'), Timestamp('2012-05-18 00:00:00'), Timestamp('2012-05-24 00:00:00'), Timestamp('2012-05-29 00:00:00'), Timestamp('2013-01-15 00:00:00'), Timestamp('2013-02-21 00:00:00'), Timestamp('2013-04-12 00:00:00'), Timestamp('2013-06-04 00:00:00'), Timestamp('2013-06-21 00:00:00'), Timestamp('2013-07-09 00:00:00'), Timestamp('2013-07-31 00:00:00'), Timestamp('2013-10-14 00:00:00'), Timestamp('2013-12-13 00:00:00'), Timestamp('2014-02-18 00:00:00'), Timestamp('2014-03-06 00:00:00'), Timestamp('2014-04-15 00:00:00'), Timestamp('2014-06-26 00:00:00'), Timestamp('2014-07-08 00:00:00'), Timestamp('2014-07-14 00:00:00'), Timestamp('2014-07-23 00:00:00'), Timestamp('2014-10-06 00:00:00'), Timestamp('2015-01-19 00:00:00'), Timestamp('2015-03-12 00:00:00'), Timestamp('2015-03-16 00:00:00'), Timestamp('2015-03-17 00:00:00'), Timestamp('2015-03-18 00:00:00'), Timestamp('2015-03-25 00:00:00'), Timestamp('2015-03-31 00:00:00'), Timestamp('2015-04-01 00:00:00'), Timestamp('2015-06-03 00:00:00'), Timestamp('2015-11-23 00:00:00'), Timestamp('2016-03-25 00:00:00'), Timestamp('2017-01-04 00:00:00')]",2026-08-27T21:23:13.591440+00:00
050470,KR7050470004,KOSDAQ,2010-01-04,2012-04-30,numeric,False,True,2010-01-04,2012-04-30,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,581,0,0,581,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-01-15 00:00:00'), Timestamp('2010-01-25 00:00:00')]",2026-08-27T21:23:14.087922+00:00
050540,KR7050540004,KOSDAQ,2010-01-04,2023-05-04,numeric,False,True,2010-01-04,2023-05-04,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3293,2235,2235,1058,0,2011-03-08,2023-05-04,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2235,2011-03-08,2023-05-04,0,0,0,True,,,2026-08-27T21:23:14.442138+00:00
050640,KR7050640002,KOSDAQ,2010-01-04,2011-08-19,numeric,False,True,2010-01-04,2011-08-19,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,408,352,352,56,0,2010-01-04,2011-08-19,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,352,2010-01-04,2011-08-19,0,0,0,True,,,2026-08-27T21:23:14.777165+00:00
050760,KR7050760008,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2023-06-30 00:00:00')],2026-08-27T21:23:15.316926+00:00
050860,KR7050860006,KOSDAQ,2010-01-26,2026-08-21,numeric,True,False,2010-01-26,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4079,2996,2996,1083,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:15.689273+00:00
050890,KR7050890003,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-04-28 00:00:00'), Timestamp('2015-08-26 00:00:00'), Timestamp('2015-09-30 00:00:00'), Timestamp('2015-12-04 00:00:00'), Timestamp('2016-02-01 00:00:00')]",2026-08-27T21:23:16.236789+00:00
050960,KR7050960004,KOSDAQ,2016-10-11,2026-08-21,numeric,True,False,2016-10-11,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,2420,2419,2419,1,0,2016-10-11,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2419,2016-10-11,2026-08-21,0,0,0,True,,,2026-08-27T21:23:16.601370+00:00
051160,KR7051160000,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:16.985717+00:00
051170,KR7051170009,KOSDAQ,2010-01-04,2018-03-14,numeric,False,True,2010-01-04,2018-03-14,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,2025,0,0,2025,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-04-22 00:00:00')],2026-08-27T21:23:17.527345+00:00
051310,KR7051310001,KOSPI,2010-01-04,2016-04-14,numeric,False,True,2010-01-04,2016-04-14,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,1556,1513,1513,43,0,2010-01-04,2016-04-14,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,1513,2010-01-04,2016-04-14,0,0,0,True,,,2026-08-27T21:23:17.880379+00:00
051360,KR7051360006,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:18.270940+00:00
051370,KR7051370005,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,0,0,4095,0,,,ERROR,PARTIAL_EXPECTED_COVERAGE,ERROR,2,1,False,0,,,0,0,0,False,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-09 00:00:00'), Timestamp('2014-06-18 00:00:00'), Timestamp('2014-08-19 00:00:00'), Timestamp('2015-01-06 00:00:00'), Timestamp('2015-10-07 00:00:00'), Timestamp('2015-11-19 00:00:00'), Timestamp('2016-04-05 00:00:00'), Timestamp('2016-06-27 00:00:00'), Timestamp('2016-07-01 00:00:00')]",2026-08-27T21:23:18.816923+00:00
051380,KR7051380004,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:19.200605+00:00
051390,KR7051390003,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:19.596945+00:00
051490,KR7051490001,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2995,2995,1100,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2995,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:19.994047+00:00
051500,KR7051500007,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:20.402577+00:00
051600,KR7051600005,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:20.799383+00:00
051630,KR7051630002,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:21.183524+00:00
051710,KR7051710002,KOSDAQ,2010-01-04,2013-04-30,numeric,False,True,2010-01-04,2013-04-30,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,830,808,808,22,0,2010-01-04,2013-04-30,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,808,2010-01-04,2013-04-30,0,0,0,True,,,2026-08-27T21:23:21.557340+00:00
051780,KR7051780005,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:21.960275+00:00
051810,KR7051810000,KOSDAQ,2010-01-04,2010-04-12,numeric,False,True,2010-01-04,2010-04-12,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,69,65,65,4,0,2010-01-04,2010-04-12,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,65,2010-01-04,2010-04-12,0,0,0,True,,,2026-08-27T21:23:22.348484+00:00
051820,KR7051820009,KOSDAQ,2010-01-04,2011-01-13,numeric,False,True,2010-01-04,2011-01-13,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,260,245,245,15,0,2010-01-04,2010-12-22,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,245,2010-01-04,2010-12-22,0,0,0,True,,,2026-08-27T21:23:22.687774+00:00
051900,KR7051900009,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:23:23.092791+00:00
