trade_id,pair_id,ticker,date,close_return,pattern_a_stage,event_type,execution_date,execution_open
011790_02,011790|KR7011790003|KOSPI|2010-01-04|2026-08-21|011790_02,011790,2025-04-09,-41.10000000,PROGRESSED,SOFT_EXIT_SIGNAL,2025-04-10,90327.00000000
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-08-28,-43.91000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-08-29,-45.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-08-30,-45.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-02,-45.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-03,-46.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-04,-49.14000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-05,-49.47000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-06,-50.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-09,-49.93000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-10,-50.46000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-11,-50.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-12,-48.48000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-13,-49.01000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-19,-49.80000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-20,-49.67000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-23,-48.87000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-24,-47.68000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-25,-47.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-26,-45.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-27,-45.76000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-09-30,-47.02000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-02,-47.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-04,-47.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-07,-46.16000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-08,-47.35000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-10,-48.54000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-11,-48.21000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-14,-47.22000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-15,-47.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-16,-48.15000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-17,-48.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-18,-49.80000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-21,-43.97000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-22,-46.09000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-23,-43.05000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-24,-43.91000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-25,-45.10000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-28,-45.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-29,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-30,-48.08000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-10-31,-47.68000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-01,-47.35000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-04,-46.89000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-05,-46.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-06,-48.01000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-07,-48.68000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-08,-48.94000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-11,-51.59000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-12,-54.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-13,-55.23000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-14,-56.49000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-15,-55.10000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-18,-54.04000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-19,-53.91000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-20,-53.91000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-21,-54.24000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-22,-53.64000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-25,-52.78000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-26,-53.18000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-27,-54.50000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-28,-54.50000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-11-29,-56.09000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-02,-58.61000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-03,-57.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-04,-58.94000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-05,-59.67000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-06,-61.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-09,-63.97000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-10,-60.66000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-11,-58.48000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-12,-57.88000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-13,-57.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-16,-56.16000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-17,-56.09000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-18,-55.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-19,-55.83000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-20,-56.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-23,-55.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-24,-56.23000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-26,-55.96000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-27,-56.82000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2024-12-30,-56.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-02,-56.29000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-03,-55.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-06,-54.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-07,-54.44000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-08,-52.45000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-09,-53.44000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-10,-53.44000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-13,-54.83000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-14,-54.04000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-15,-54.90000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-16,-54.30000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-17,-54.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-20,-53.38000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-21,-53.77000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-22,-53.31000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-23,-54.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-24,-54.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-01-31,-41.13000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-03,-43.84000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-04,-40.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-07,-42.19000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-10,-42.12000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-11,-43.44000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-12,-46.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-13,-45.83000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-14,-41.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-17,-41.85000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-18,-40.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-19,-40.93000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-20,-43.58000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-21,-42.25000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-24,-43.18000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-25,-45.23000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-26,-42.85000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-27,-44.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-02-28,-44.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-04,-42.98000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-05,-44.04000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-06,-45.50000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-07,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-10,-46.82000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-11,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-12,-45.83000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-13,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-14,-45.30000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-17,-45.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-18,-46.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-19,-45.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-20,-46.95000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-21,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-24,-48.54000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-25,-50.13000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-26,-49.80000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-27,-50.66000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-28,-52.12000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-03-31,-54.37000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-01,-53.51000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-02,-54.57000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-03,-54.77000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-04,-55.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-07,-59.34000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-08,-59.01000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-09,-59.87000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-10,-57.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-11,-56.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-14,-54.90000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-15,-54.04000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-16,-54.90000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-17,-53.97000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-18,-50.00000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-21,-50.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-22,-51.39000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-23,-49.80000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-24,-50.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-25,-49.47000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-28,-47.35000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-29,-48.74000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-08-21|033160_01,033160,2025-04-30,-49.87000000,WEAK,WEAK_PROTECT,,
