trade_id,pair_id,ticker,date,close_return,pattern_a_stage,event_type,execution_date,execution_open
000670_04,000670|KR7000670000|KOSPI|2010-01-04|2026-09-01|000670_04,000670,2026-07-13,-40.37,PROGRESSED,SOFT_EXIT_SIGNAL,2026-07-14,36800.0
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-20,-41.75,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-21,-44.65,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-24,-45.39,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-25,-43.64,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-26,-44.38,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-27,-45.45,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-28,-45.05,WEAK,WEAK_PROTECT,,
085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,085660,2026-08-31,-45.66,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-03,-40.16,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-04,-40.54,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-05,-40.85,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-11,-40.78,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-12,-40.62,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-15,-41.24,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-16,-43.02,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-17,-44.88,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-18,-45.27,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-19,-45.35,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-22,-44.5,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-23,-44.65,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-24,-45.74,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-25,-44.5,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-26,-43.57,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-29,-41.94,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-30,-41.4,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-07-31,-40.39,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-01,-40.7,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-02,-42.4,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-05,-48.06,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-06,-46.98,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-07,-44.11,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-08,-43.57,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-09,-45.12,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-12,-44.81,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-13,-45.89,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-14,-46.2,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-16,-45.81,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-19,-45.5,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-20,-45.5,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-21,-45.27,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-22,-44.42,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-23,-44.96,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-26,-45.89,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-27,-46.43,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-28,-46.2,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-29,-47.83,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-08-30,-47.05,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-02,-47.6,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-03,-47.83,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-04,-51.47,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-05,-50.7,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-06,-52.25,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-09,-52.71,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-10,-53.18,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-11,-51.94,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-12,-50.39,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-13,-49.92,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-19,-48.99,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-20,-50.39,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-23,-49.46,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-24,-46.74,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-25,-47.05,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-26,-45.27,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-27,-41.32,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-09-30,-42.25,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-02,-42.64,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-04,-41.4,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-07,-41.63,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-08,-41.55,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-10,-42.33,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-11,-42.25,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-14,-40.62,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-15,-40.47,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-16,-41.32,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-18,-41.71,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-21,-40.85,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-30,-40.39,WEAK,WEAK_PROTECT,,
122870_01,122870|KR7122870009|KOSDAQ|2011-11-23|2026-09-01|122870_01,122870,2024-10-31,-40.78,WEAK,WEAK_PROTECT,,
