strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
V3,117680,2023-03-03,2023-03-06,9045.0,2023-08-18,2023-08-21,9280.0,SOFT_EXIT,REALIZED,2.6,20.18,-8.4,116,17.58,3,PATTERN_A_FAST_FINAL_STRATEGY_V03,2023-08-21,9280.0
V4,117680,2023-03-03,2023-03-06,9045.0,2023-10-26,2023-10-27,8630.0,WINNER_HARD_EXIT,REALIZED,-4.59,20.18,-8.4,160,24.77,3,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-10-27,8630.0
V2,117680,2023-03-10,2023-03-13,8470.0,2024-08-05,2024-08-06,7385.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-12.81,28.34,-19.48,346,41.15,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,7385.0
Julia,117680,2023-03-10,2023-03-13,8470.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,109.8,116.82,-19.48,766,7.02,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-03-10,2023-03-13,8470.0,2023-04-28,2023-05-02,9025.0,SOFT_EXIT,REALIZED,6.55,20.78,-2.18,36,14.23,4,PATTERN_A_FAST_FINAL_STRATEGY_V03,2023-05-02,9025.0
V4,117680,2023-03-10,2023-03-13,8470.0,2023-07-07,2023-07-10,8440.0,WINNER_SOFT_WATCH_EXIT,REALIZED,-0.35,20.78,-2.18,82,21.13,4,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-07-10,8440.0
V2,117680,2023-03-17,2023-03-20,8345.0,2024-08-05,2024-08-06,7385.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-11.5,30.26,-18.27,341,41.76,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,7385.0
Julia,117680,2023-03-17,2023-03-20,8345.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,112.94,120.07,-18.27,761,7.13,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-03-17,2023-03-20,8345.0,2023-04-28,2023-05-02,9025.0,SOFT_EXIT,REALIZED,8.15,22.59,-0.06,31,14.44,5,PATTERN_A_FAST_FINAL_STRATEGY_V03,2023-05-02,9025.0
V4,117680,2023-03-17,2023-03-20,8345.0,2023-07-07,2023-07-10,8440.0,WINNER_SOFT_WATCH_EXIT,REALIZED,1.14,22.59,-0.6,77,21.45,5,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-07-10,8440.0
V2,117680,2023-03-24,2023-03-27,8485.0,2024-08-05,2024-08-06,7385.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-12.96,28.11,-19.62,336,41.07,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,7385.0
Julia,117680,2023-03-24,2023-03-27,8485.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,109.43,116.44,-19.62,756,7.01,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-03-24,2023-03-27,8485.0,2023-04-28,2023-05-02,9025.0,SOFT_EXIT,REALIZED,6.36,20.57,0.0,26,14.21,6,PATTERN_A_FAST_FINAL_STRATEGY_V03,2023-05-02,9025.0
V4,117680,2023-03-24,2023-03-27,8485.0,2023-07-07,2023-07-10,8440.0,WINNER_SOFT_WATCH_EXIT,REALIZED,-0.53,20.57,-2.24,72,21.1,6,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-07-10,8440.0
V2,117680,2023-03-31,2023-04-03,9260.0,2024-07-25,2024-07-26,7825.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.5,17.39,-16.52,324,32.89,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-26,7825.0
Julia,117680,2023-03-31,2023-04-03,9260.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,91.9,98.33,-26.35,751,6.43,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-03-31,2023-04-03,9260.0,2024-12-13,2024-12-16,9540.0,SOFT_EXIT,REALIZED,3.02,25.05,-26.35,418,22.03,7,PATTERN_A_FAST_FINAL_STRATEGY_V03,2024-12-16,9540.0
V4,117680,2023-03-31,2023-04-03,9260.0,2024-08-02,2024-08-05,7570.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-18.25,17.39,-18.25,330,35.64,7,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-08-05,7570.0
V2,117680,2023-04-07,2023-04-10,9210.0,2024-07-25,2024-07-26,7825.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.04,18.02,-16.07,319,33.06,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-26,7825.0
Julia,117680,2023-04-07,2023-04-10,9210.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,92.94,99.4,-25.95,746,6.46,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-04-07,2023-04-10,9210.0,2024-12-13,2024-12-16,9540.0,SOFT_EXIT,REALIZED,3.58,25.73,-25.95,413,22.15,8,PATTERN_A_FAST_FINAL_STRATEGY_V03,2024-12-16,9540.0
V4,117680,2023-04-07,2023-04-10,9210.0,2024-08-02,2024-08-05,7570.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-17.81,18.02,-17.81,325,35.83,8,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-08-05,7570.0
V2,117680,2023-04-14,2023-04-17,9925.0,2023-07-10,2023-07-11,8460.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-14.76,3.07,-16.42,58,17.83,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2023-07-11,8460.0
Julia,117680,2023-04-14,2023-04-17,9925.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,79.04,85.04,-31.28,741,6.0,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-04-14,2023-04-17,9925.0,2025-08-01,2025-08-04,11555.0,SOFT_EXIT,REALIZED,16.42,32.64,-31.28,560,16.22,9,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-08-04,11555.0
V4,117680,2023-04-14,2023-04-17,9925.0,2023-07-10,2023-07-11,8460.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-14.76,3.07,-16.42,58,17.83,9,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-07-11,8460.0
V2,117680,2023-04-21,2023-04-24,9735.0,2024-07-22,2024-07-23,8200.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.77,11.66,-16.38,306,27.43,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-23,8200.0
Julia,117680,2023-04-21,2023-04-24,9735.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,82.54,88.65,-29.94,736,6.11,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2023-04-21,2023-04-24,9735.0,2025-08-01,2025-08-04,11555.0,SOFT_EXIT,REALIZED,18.7,35.23,-29.94,555,16.53,10,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-08-04,11555.0
V4,117680,2023-04-21,2023-04-24,9735.0,2024-08-02,2024-08-05,7570.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-22.24,11.66,-22.24,315,33.9,10,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-08-05,7570.0
V2,117680,2024-10-25,2024-10-28,10360.0,2024-11-15,2024-11-18,8600.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-16.99,6.18,-17.62,16,23.17,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-11-18,8600.0
Julia,117680,2024-10-25,2024-10-28,10360.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,71.53,77.27,-19.06,369,5.74,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2024-10-25,2024-10-28,10360.0,2025-08-01,2025-08-04,11555.0,SOFT_EXIT,REALIZED,11.53,27.08,-19.06,188,15.55,11,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-08-04,11555.0
V4,117680,2024-10-25,2024-10-28,10360.0,2026-06-08,2026-06-09,14200.0,WINNER_HARD_EXIT,REALIZED,37.07,77.27,-19.06,392,40.2,11,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,14200.0
V2,117680,2024-12-06,2024-12-09,10095.0,2025-04-09,2025-04-10,8855.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-12.28,9.36,-16.94,81,21.64,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2025-04-10,8855.0
Julia,117680,2024-12-06,2024-12-09,10095.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,76.03,81.92,-16.94,339,5.89,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2024-12-06,2024-12-09,10095.0,2025-08-01,2025-08-04,11555.0,SOFT_EXIT,REALIZED,14.46,30.41,-16.94,158,15.95,12,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-08-04,11555.0
V4,117680,2024-12-06,2024-12-09,10095.0,2026-06-08,2026-06-09,14200.0,WINNER_HARD_EXIT,REALIZED,40.66,81.92,-16.94,362,41.26,12,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,14200.0
V2,117680,2025-06-27,2025-06-30,11040.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,60.96,66.35,-2.17,207,5.39,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,17770.0
Julia,117680,2025-06-27,2025-06-30,11040.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,60.96,66.35,-2.17,207,5.39,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2025-06-27,2025-06-30,11040.0,2025-12-26,2025-12-29,12415.0,SOFT_EXIT,REALIZED,12.45,29.39,-2.17,124,16.94,13,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-12-29,12415.0
V4,117680,2025-06-27,2025-06-30,11040.0,2026-06-08,2026-06-09,14200.0,WINNER_HARD_EXIT,REALIZED,28.62,66.35,-2.17,230,37.73,13,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,14200.0
V2,117680,2025-09-12,2025-09-15,12180.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,45.89,50.78,-10.1,153,4.89,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,17770.0
Julia,117680,2025-09-12,2025-09-15,12180.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,45.89,50.78,-10.1,153,4.89,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2025-09-12,2025-09-15,12180.0,2026-03-27,2026-03-30,14030.0,SOFT_EXIT,REALIZED,15.19,50.78,-10.1,129,35.59,14,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-03-30,14030.0
V4,117680,2025-09-12,2025-09-15,12180.0,2026-06-08,2026-06-09,14200.0,WINNER_HARD_EXIT,REALIZED,16.58,50.78,-10.1,176,34.2,14,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,14200.0
V2,117680,2025-10-17,2025-10-20,12245.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,45.12,49.98,-10.58,133,4.86,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,17770.0
Julia,117680,2025-10-17,2025-10-20,12245.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,45.12,49.98,-10.58,133,4.86,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2025-10-17,2025-10-20,12245.0,2026-03-04,2026-03-05,15115.0,HARD_EXIT,REALIZED,23.44,49.98,-10.58,92,26.54,15,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-03-05,15115.0
V4,117680,2025-10-17,2025-10-20,12245.0,2026-03-04,2026-03-05,15115.0,WINNER_HARD_EXIT,REALIZED,23.44,49.98,-10.58,92,26.54,15,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-03-05,15115.0
V2,117680,2026-01-23,2026-01-26,14925.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,19.06,23.05,-7.27,66,3.99,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,17770.0
Julia,117680,2026-01-23,2026-01-26,14925.0,2026-04-30,2026-05-04,17770.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,19.06,23.05,-7.27,66,3.99,1,JULIA_STRATEGY_V00,2026-05-04,17770.0
V3,117680,2026-01-23,2026-01-26,14925.0,2026-03-04,2026-03-05,15115.0,HARD_EXIT,REALIZED,1.27,23.05,-6.2,25,21.78,16,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-03-05,15115.0
V4,117680,2026-01-23,2026-01-26,14925.0,2026-03-04,2026-03-05,15115.0,WINNER_HARD_EXIT,REALIZED,1.27,23.05,-6.2,25,21.78,16,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-03-05,15115.0
