ticker,name,trade_id,loss_guard_signal_date,loss_guard_execution_date,loss_guard_realized_return,gap_beyond_trigger,reentered,reentry_return
003380,하림지주,FASTCORE_003380_01,2023-05-31,2023-06-01,-15.44,True,False,
003800,에이스침대,FASTCORE_003800_01,2020-03-13,2020-03-16,-17.37,True,True,-16.27
003800,에이스침대,FASTCORE_003800_02,2021-11-29,2021-11-30,-16.27,True,True,-7.74
000250,삼천당제약,FASTCORE_000250_01,2020-03-16,2020-03-17,-28.24,True,True,5.93
005290,동진쎄미켐,FASTCORE_005290_01,2019-06-21,2019-06-24,-15.48,True,True,-15.66
005290,동진쎄미켐,FASTCORE_005290_02,2023-03-14,2023-03-15,-15.66,True,True,-13.72
005290,동진쎄미켐,FASTCORE_005290_03,2023-10-10,2023-10-11,-13.72,False,True,-15.51
005290,동진쎄미켐,FASTCORE_005290_04,2024-06-25,2024-06-26,-15.51,True,True,-19.67
005290,동진쎄미켐,FASTCORE_005290_05,2025-11-06,2025-11-07,-19.67,True,False,
005990,매일홀딩스,FASTCORE_005990_01,2015-08-03,2015-08-04,-15.57,True,True,-16.75
005990,매일홀딩스,FASTCORE_005990_02,2016-06-27,2016-06-28,-16.75,True,True,-16.29
005990,매일홀딩스,FASTCORE_005990_03,2017-09-21,2017-09-22,-16.29,True,False,
006730,서부T&D,FASTCORE_006730_01,2014-11-12,2014-11-13,-15.41,True,True,-7.08
006730,서부T&D,FASTCORE_006730_03,2016-08-04,2016-08-05,-15.32,True,True,-15.69
006730,서부T&D,FASTCORE_006730_04,2019-05-22,2019-05-23,-15.69,True,True,54.47
011040,경동제약,FASTCORE_011040_01,2018-02-06,2018-02-07,-13.36,False,True,-16.54
011040,경동제약,FASTCORE_011040_02,2022-01-27,2022-01-28,-16.54,True,False,
013030,하이록코리아,FASTCORE_013030_02,2026-05-29,2026-06-01,-17.54,True,False,
013120,동원개발,FASTCORE_013120_01,2016-11-02,2016-11-03,-13.98,False,True,-16.3
013120,동원개발,FASTCORE_013120_02,2018-06-18,2018-06-19,-16.3,True,True,-23.96
013120,동원개발,FASTCORE_013120_03,2019-08-05,2019-08-06,-23.96,True,True,23.03
014620,성광벤드,FASTCORE_014620_01,2014-01-09,2014-01-10,-17.47,True,True,-15.79
014620,성광벤드,FASTCORE_014620_02,2018-07-19,2018-07-20,-15.79,True,True,-16.48
014620,성광벤드,FASTCORE_014620_03,2021-08-13,2021-08-17,-16.48,True,True,36.16
015750,성우하이텍,FASTCORE_015750_01,2015-05-08,2015-05-11,-14.2,False,True,69.23
015750,성우하이텍,FASTCORE_015750_03,2026-06-26,2026-06-29,-17.55,True,False,
019210,와이지-원,FASTCORE_019210_01,2014-01-06,2014-01-07,-17.91,True,True,-14.57
019210,와이지-원,FASTCORE_019210_02,2015-11-03,2015-11-04,-14.57,False,True,10.97
018310,삼목에스폼,FASTCORE_018310_01,2025-09-01,2025-09-02,-15.25,True,False,
023410,유진기업,FASTCORE_023410_01,2017-12-08,2017-12-11,-15.7,True,True,-18.02
023410,유진기업,FASTCORE_023410_02,2018-03-22,2018-03-23,-18.02,True,True,-51.52
023160,태광,FASTCORE_023160_01,2013-10-16,2013-10-17,-15.98,True,True,-15.79
023160,태광,FASTCORE_023160_02,2021-05-27,2021-05-28,-15.79,True,True,-0.85
024950,삼천리자전거,FASTCORE_024950_01,2015-08-20,2015-08-21,-19.68,True,False,
025770,한국정보통신,FASTCORE_025770_01,2021-08-13,2021-08-17,-15.29,True,False,
025900,동화기업,FASTCORE_025900_01,2018-06-19,2018-06-20,-17.66,True,True,144.92
030530,원익홀딩스,FASTCORE_030530_01,2013-08-22,2013-08-23,-13.58,False,True,70.1
028300,HLB,FASTCORE_028300_01,2021-10-13,2021-10-14,-12.91,False,False,
030520,한컴,FASTCORE_030520_01,2016-11-24,2016-11-25,-16.07,True,True,-14.9
030520,한컴,FASTCORE_030520_02,2018-02-13,2018-02-14,-14.9,False,True,6.83
030520,한컴,FASTCORE_030520_04,2025-08-20,2025-08-21,-15.08,True,False,
032190,다우데이타,FASTCORE_032190_01,2018-04-26,2018-04-27,-15.03,True,True,218.36
031980,피에스케이홀딩스,FASTCORE_031980_02,2025-11-25,2025-11-26,-15.31,True,True,87.39
032620,GC메디아이,FASTCORE_032620_01,2019-07-26,2019-07-29,-16.8,True,False,
033290,로젠,FASTCORE_033290_01,2019-08-06,2019-08-07,-17.43,True,True,21.48
033290,로젠,FASTCORE_033290_03,2023-12-22,2024-02-02,-19.62,True,False,
033500,동성화인텍,FASTCORE_033500_01,2022-09-26,2022-09-27,-15.83,True,True,-15.2
033500,동성화인텍,FASTCORE_033500_02,2023-09-26,2023-09-27,-15.2,True,True,-13.29
033500,동성화인텍,FASTCORE_033500_03,2024-08-05,2024-08-06,-13.29,False,True,-16.99
033500,동성화인텍,FASTCORE_033500_04,2024-09-04,2024-09-05,-16.99,True,True,59.52
033560,블루콤,FASTCORE_033560_01,2016-08-11,2016-08-12,-17.52,True,False,
035080,그래디언트,FASTCORE_035080_01,2016-02-12,2016-02-15,-17.94,True,False,
035810,이지홀딩스,FASTCORE_035810_01,2015-09-30,2015-10-01,-14.62,False,True,-15.05
035810,이지홀딩스,FASTCORE_035810_02,2016-10-18,2016-10-19,-15.05,True,True,-19.64
035810,이지홀딩스,FASTCORE_035810_03,2018-10-29,2018-10-30,-19.64,True,True,-18.76
035810,이지홀딩스,FASTCORE_035810_04,2019-05-17,2019-05-20,-18.76,True,False,
035900,JYP Ent.,FASTCORE_035900_01,2020-02-21,2020-02-24,-18.4,True,True,19.23
036200,유니셈,FASTCORE_036200_01,2026-03-04,2026-03-05,-10.23,False,False,
036540,SFA반도체,FASTCORE_036540_01,2023-08-16,2023-08-17,-16.98,True,True,-14.49
036540,SFA반도체,FASTCORE_036540_02,2024-01-31,2024-02-01,-14.49,False,False,
036800,나이스정보통신,FASTCORE_036800_01,2017-01-11,2017-01-12,-16.09,True,True,17.64
036830,솔브레인홀딩스,FASTCORE_036830_01,2013-01-25,2013-01-28,-16.14,True,True,97.0
036830,솔브레인홀딩스,FASTCORE_036830_03,2023-09-11,2023-09-12,-17.98,True,True,-15.45
036830,솔브레인홀딩스,FASTCORE_036830_04,2024-01-26,2024-01-29,-15.45,True,True,-14.1
036830,솔브레인홀딩스,FASTCORE_036830_05,2025-11-19,2025-11-20,-14.1,False,False,
036810,에프에스티,FASTCORE_036810_01,2023-07-10,2023-07-11,-16.17,True,True,31.23
036810,에프에스티,FASTCORE_036810_03,2025-11-21,2025-11-24,-14.15,False,False,
036890,진성티이씨,FASTCORE_036890_01,2023-01-05,2023-01-06,-16.03,True,True,-18.21
036890,진성티이씨,FASTCORE_036890_02,2023-08-14,2023-08-16,-18.21,True,True,21.42
037070,파세코,FASTCORE_037070_01,2023-07-07,2023-07-10,-20.17,True,False,
036930,주성엔지니어링,FASTCORE_036930_01,2015-06-29,2015-06-30,-19.61,True,True,22.55
036930,주성엔지니어링,FASTCORE_036930_04,2025-04-07,2025-04-08,-14.9,False,False,
038290,마크로젠,FASTCORE_038290_01,2021-08-20,2021-08-23,-16.04,True,False,
038540,상상인,FASTCORE_038540_01,2019-08-06,2019-08-07,-30.01,True,False,
039200,오스코텍,FASTCORE_039200_01,2020-06-25,2020-06-26,-15.91,True,True,-16.89
039200,오스코텍,FASTCORE_039200_02,2023-08-31,2023-09-01,-16.89,True,True,71.19
039440,에스티아이,FASTCORE_039440_01,2020-01-31,2020-02-03,-17.7,True,True,-18.37
039440,에스티아이,FASTCORE_039440_02,2022-06-22,2022-06-23,-18.37,True,True,-15.54
039440,에스티아이,FASTCORE_039440_03,2026-07-08,2026-07-09,-15.54,True,False,
039840,디오,FASTCORE_039840_01,2020-03-09,2020-03-10,-19.54,True,True,-18.08
039840,디오,FASTCORE_039840_03,2023-08-16,2023-08-17,-18.14,True,False,
040910,아이씨디,FASTCORE_040910_01,2021-05-11,2021-05-12,-15.3,True,False,
041020,폴라리스오피스,FASTCORE_041020_01,2013-06-25,2013-06-26,-20.72,True,True,-16.57
041020,폴라리스오피스,FASTCORE_041020_02,2013-07-29,2013-07-30,-16.57,True,True,-16.72
041020,폴라리스오피스,FASTCORE_041020_03,2013-09-16,2013-09-17,-16.72,True,False,
041190,우리기술투자,FASTCORE_041190_01,2025-06-23,2025-06-24,-11.51,False,True,-17.68
041190,우리기술투자,FASTCORE_041190_02,2025-11-17,2025-11-18,-17.68,True,False,
041510,에스엠,FASTCORE_041510_01,2014-06-05,2014-06-09,-20.21,True,True,-16.51
041510,에스엠,FASTCORE_041510_02,2016-06-27,2016-06-28,-16.51,True,True,109.5
041830,인바디,FASTCORE_041830_02,2023-08-14,2023-08-16,-15.53,True,True,-14.03
041830,인바디,FASTCORE_041830_03,2024-05-30,2024-05-31,-14.03,False,True,68.58
041960,코미팜,FASTCORE_041960_01,2014-06-19,2014-06-20,-21.25,True,True,160.18
042370,비츠로테크,FASTCORE_042370_01,2026-03-03,2026-03-04,-17.71,True,False,
043150,바텍,FASTCORE_043150_01,2018-10-04,2018-10-05,-15.03,True,True,-14.45
043150,바텍,FASTCORE_043150_02,2020-02-28,2020-03-02,-14.45,False,True,18.05
043370,피에이치에이,FASTCORE_043370_02,2017-08-21,2017-08-22,-15.56,True,False,
043610,KT지니뮤직,FASTCORE_043610_01,2018-10-11,2018-10-12,-21.04,True,False,
044340,위닉스,FASTCORE_044340_01,2021-03-23,2021-03-24,-16.08,True,False,
045390,대아티아이,FASTCORE_045390_01,2021-07-19,2021-07-20,-16.26,True,False,
046440,KG파이낸셜,FASTCORE_046440_01,2018-07-23,2018-07-24,-19.11,True,False,
046890,서울반도체,FASTCORE_046890_03,2018-12-14,2018-12-17,-15.7,True,True,-16.42
046890,서울반도체,FASTCORE_046890_04,2019-04-09,2019-04-10,-16.42,True,True,-15.11
046890,서울반도체,FASTCORE_046890_05,2021-03-08,2021-03-09,-15.11,True,False,
048530,인트론바이오,FASTCORE_048530_01,2018-02-05,2018-02-06,-25.18,True,True,-87.61
048410,현대바이오,FASTCORE_048410_01,2022-09-16,2022-09-19,-19.38,True,False,
049070,인탑스,FASTCORE_049070_01,2023-05-17,2023-05-18,-15.5,True,False,
049960,쎌바이오텍,FASTCORE_049960_01,2016-08-29,2016-08-30,-17.47,True,False,
050890,쏠리드,FASTCORE_050890_01,2025-01-13,2025-01-14,-18.57,True,True,-14.62
050890,쏠리드,FASTCORE_050890_02,2025-03-07,2025-03-10,-14.62,False,False,
051370,인터플렉스,FASTCORE_051370_02,2022-06-15,2022-06-16,-16.27,True,True,-18.52
051370,인터플렉스,FASTCORE_051370_03,2023-07-26,2023-07-27,-18.52,True,False,
052260,현대바이오랜드,FASTCORE_052260_01,2018-03-02,2018-03-05,-16.2,True,True,-18.38
052260,현대바이오랜드,FASTCORE_052260_02,2020-01-15,2020-01-16,-18.38,True,False,
052400,코나아이,FASTCORE_052400_01,2015-03-19,2015-03-20,-15.48,True,True,-16.55
052400,코나아이,FASTCORE_052400_02,2019-07-24,2019-07-25,-16.55,True,False,
053030,바이넥스,FASTCORE_053030_02,2024-08-05,2024-08-06,-15.01,True,True,4.13
053800,안랩,FASTCORE_053800_02,2018-04-30,2018-05-02,-19.1,True,True,-15.53
053800,안랩,FASTCORE_053800_03,2019-07-24,2019-07-25,-15.53,True,True,-19.26
053800,안랩,FASTCORE_053800_04,2020-03-13,2020-03-16,-19.26,True,True,-14.9
053610,프로텍,FASTCORE_053610_01,2022-03-02,2022-03-03,-14.26,False,True,-18.01
053610,프로텍,FASTCORE_053610_02,2023-04-25,2023-04-26,-18.01,True,False,
054050,NH농우바이오,FASTCORE_054050_01,2015-07-28,2015-07-29,-16.17,True,True,-15.94
054050,NH농우바이오,FASTCORE_054050_02,2016-09-09,2016-09-12,-15.94,True,False,
054620,APS,FASTCORE_054620_01,2023-01-13,2023-01-16,-15.86,True,False,
054950,제이브이엠,FASTCORE_054950_01,2013-06-17,2013-06-18,-15.41,True,True,-14.85
054950,제이브이엠,FASTCORE_054950_02,2016-04-27,2016-04-28,-14.85,False,True,-16.52
054950,제이브이엠,FASTCORE_054950_03,2018-03-20,2018-03-21,-16.52,True,True,-15.16
054950,제이브이엠,FASTCORE_054950_04,2026-06-08,2026-06-09,-15.16,True,False,
056190,SFA,FASTCORE_056190_01,2013-07-08,2013-07-09,-18.19,True,True,-15.98
056190,SFA,FASTCORE_056190_02,2015-07-30,2015-07-31,-15.98,True,True,22.41
056190,SFA,FASTCORE_056190_04,2020-03-13,2020-03-16,-15.09,True,True,-15.64
056190,SFA,FASTCORE_056190_05,2021-10-01,2021-10-05,-15.64,True,True,-17.9
056190,SFA,FASTCORE_056190_06,2023-08-17,2023-08-18,-17.9,True,False,
058970,엠로,FASTCORE_058970_01,2025-02-26,2025-02-27,-15.73,True,False,
058470,리노공업,FASTCORE_058470_02,2023-03-08,2023-03-09,-18.59,True,True,31.38
058610,에스피지,FASTCORE_058610_01,2025-02-28,2025-03-04,-15.74,True,True,375.44
058820,CMG제약,FASTCORE_058820_01,2021-01-28,2021-01-29,-16.1,True,False,
059090,미코,FASTCORE_059090_01,2024-04-08,2024-04-09,-13.93,False,True,-44.48
060150,인선이엔티,FASTCORE_060150_01,2019-07-25,2019-07-26,-16.0,True,True,-18.64
060150,인선이엔티,FASTCORE_060150_02,2020-08-18,2020-08-19,-18.64,True,True,-11.21
060250,NHN KCP,FASTCORE_060250_01,2019-05-16,2019-05-17,-13.86,False,True,33.34
060590,씨티씨바이오,FASTCORE_060590_01,2015-10-12,2015-10-13,-15.83,True,False,
060720,KH바텍,FASTCORE_060720_03,2022-05-12,2022-05-13,-15.33,True,True,-20.13
060720,KH바텍,FASTCORE_060720_04,2023-08-16,2023-08-17,-20.13,True,False,
063080,컴투스홀딩스,FASTCORE_063080_01,2014-06-03,2014-06-05,-14.89,False,True,31.18
064760,티씨케이,FASTCORE_064760_02,2020-03-19,2020-03-20,-22.62,True,True,-15.75
064760,티씨케이,FASTCORE_064760_03,2024-05-24,2024-05-27,-15.75,True,True,-15.15
064760,티씨케이,FASTCORE_064760_04,2024-07-19,2024-07-22,-15.15,True,True,120.34
065660,안트로젠,FASTCORE_065660_01,2021-10-08,2021-10-12,-15.56,True,False,
065680,우주일렉트로,FASTCORE_065680_01,2022-02-11,2022-02-14,-19.88,True,False,
067080,대화제약,FASTCORE_067080_01,2018-05-08,2018-05-09,-19.87,True,False,
067390,아스트,FASTCORE_067390_01,2018-03-05,2018-03-06,-15.5,True,False,
067160,SOOP,FASTCORE_067160_01,2016-10-26,2016-10-27,-14.78,False,True,42.64
067630,HLB생명과학,FASTCORE_067630_01,2024-05-17,2024-05-20,-33.47,True,False,
068240,다원시스,FASTCORE_068240_01,2020-03-13,2020-03-16,-17.54,True,True,19.73
068760,셀트리온제약,FASTCORE_068760_01,2015-05-26,2015-05-27,-16.07,True,False,
069080,웹젠,FASTCORE_069080_02,2026-02-23,2026-02-24,-17.96,True,False,
074600,원익QnC,FASTCORE_074600_02,2023-10-20,2023-10-23,-17.55,True,True,-16.88
074600,원익QnC,FASTCORE_074600_03,2024-02-27,2024-02-28,-16.88,True,True,-17.61
074600,원익QnC,FASTCORE_074600_04,2024-08-05,2024-08-06,-17.61,True,True,-16.41
074600,원익QnC,FASTCORE_074600_05,2025-11-14,2025-11-17,-16.41,True,True,-20.59
077360,덕산하이메탈,FASTCORE_077360_01,2013-09-12,2013-09-13,-15.4,True,True,-16.34
077360,덕산하이메탈,FASTCORE_077360_02,2023-10-31,2023-11-01,-16.34,True,False,
078020,LS증권,FASTCORE_078020_02,2025-07-22,2025-07-23,-15.49,True,False,
078130,국일제지,FASTCORE_078130_01,2021-08-20,2021-08-23,-15.77,True,False,
078340,컴투스,FASTCORE_078340_02,2021-02-24,2021-02-25,-14.84,False,True,-15.3
078340,컴투스,FASTCORE_078340_03,2021-12-06,2021-12-07,-15.3,True,False,
078600,대주전자재료,FASTCORE_078600_01,2024-09-06,2024-09-09,-23.99,True,True,-11.15
078600,대주전자재료,FASTCORE_078600_02,2026-03-04,2026-03-05,-11.15,False,True,-17.55
078600,대주전자재료,FASTCORE_078600_03,2026-06-08,2026-06-09,-17.55,True,False,
079370,제우스,FASTCORE_079370_01,2023-01-03,2023-01-04,-16.38,True,True,-16.29
079370,제우스,FASTCORE_079370_02,2023-03-14,2023-03-15,-16.29,True,True,-14.77
079370,제우스,FASTCORE_079370_03,2023-04-24,2023-04-25,-14.77,False,True,-17.31
079370,제우스,FASTCORE_079370_04,2025-11-21,2025-11-24,-17.31,True,True,-17.79
079370,제우스,FASTCORE_079370_05,2026-03-04,2026-03-05,-17.79,True,False,
082270,젬백스,FASTCORE_082270_01,2013-04-25,2013-04-26,-13.41,False,True,-15.16
082270,젬백스,FASTCORE_082270_02,2018-04-25,2018-04-26,-15.16,True,True,-19.02
082270,젬백스,FASTCORE_082270_03,2019-07-17,2019-07-18,-19.02,True,False,
082920,비츠로셀,FASTCORE_082920_01,2021-11-18,2021-11-19,-16.81,True,True,24.25
082920,비츠로셀,FASTCORE_082920_03,2024-08-05,2024-08-06,-21.38,True,True,72.28
083650,비에이치아이,FASTCORE_083650_01,2024-03-26,2024-03-27,-15.97,True,True,-26.2
083650,비에이치아이,FASTCORE_083650_02,2024-07-02,2024-07-03,-26.2,True,False,
083790,CG인바이츠,FASTCORE_083790_01,2015-07-27,2015-07-28,-13.97,False,True,-16.81
083790,CG인바이츠,FASTCORE_083790_02,2016-02-11,2016-02-12,-16.81,True,True,-9.94
083790,CG인바이츠,FASTCORE_083790_04,2020-09-24,2020-09-25,-16.04,True,False,
084370,유진테크,FASTCORE_084370_01,2013-08-22,2013-08-23,-13.66,False,True,-15.68
084370,유진테크,FASTCORE_084370_02,2014-07-04,2014-07-07,-15.68,True,True,-16.35
084370,유진테크,FASTCORE_084370_03,2015-07-02,2015-07-03,-16.35,True,True,82.37
083930,아바코,FASTCORE_083930_01,2024-07-01,2024-07-02,-15.33,True,False,
085660,차바이오텍,FASTCORE_085660_01,2013-06-20,2013-06-21,-19.3,True,True,-18.03
085660,차바이오텍,FASTCORE_085660_02,2014-09-30,2014-10-01,-18.03,True,True,-18.61
085660,차바이오텍,FASTCORE_085660_03,2020-10-26,2020-10-27,-18.61,True,True,-60.87
086390,유니테스트,FASTCORE_086390_01,2020-03-12,2020-03-13,-22.48,True,True,-16.65
086390,유니테스트,FASTCORE_086390_02,2025-11-18,2025-11-19,-16.65,True,False,
086450,동국제약,FASTCORE_086450_01,2014-11-20,2014-11-21,-15.21,True,True,54.51
086450,동국제약,FASTCORE_086450_03,2018-11-07,2018-11-08,-15.65,True,True,68.65
086900,메디톡스,FASTCORE_086900_03,2024-10-22,2024-10-23,-12.99,False,False,
089010,켐트로닉스,FASTCORE_089010_01,2025-03-25,2025-03-26,-20.9,True,False,
089600,KT나스미디어,FASTCORE_089600_01,2021-11-26,2021-11-29,-20.46,True,True,-14.92
089600,KT나스미디어,FASTCORE_089600_02,2022-11-14,2022-11-15,-14.92,False,False,
089980,상아프론테크,FASTCORE_089980_01,2020-06-15,2020-06-16,-10.0,False,True,-18.47
089980,상아프론테크,FASTCORE_089980_02,2026-05-29,2026-06-01,-18.47,True,False,
091120,이엠텍,FASTCORE_091120_02,2023-05-03,2023-05-04,-15.28,True,True,19.87
092040,아미코젠,FASTCORE_092040_01,2018-02-05,2018-02-06,-20.47,True,True,-15.74
092040,아미코젠,FASTCORE_092040_02,2018-05-23,2018-05-24,-15.74,True,True,-93.38
091580,상신이디피,FASTCORE_091580_01,2023-05-08,2023-05-09,-15.24,True,False,
091700,파트론,FASTCORE_091700_01,2016-09-08,2016-09-09,-16.1,True,True,-15.13
091700,파트론,FASTCORE_091700_02,2017-05-29,2017-05-30,-15.13,True,True,-15.67
091700,파트론,FASTCORE_091700_03,2018-03-21,2018-03-22,-15.67,True,True,-19.3
091700,파트론,FASTCORE_091700_04,2022-06-20,2022-06-21,-19.3,True,True,-15.51
091700,파트론,FASTCORE_091700_05,2023-08-02,2023-08-03,-15.51,True,True,-15.75
091700,파트론,FASTCORE_091700_06,2026-06-22,2026-06-23,-15.75,True,False,
093320,케이아이엔엑스,FASTCORE_093320_01,2023-05-18,2023-05-19,-15.19,True,True,50.21
094840,슈프리마에이치큐,FASTCORE_094840_01,2015-05-06,2015-05-07,-19.36,True,False,
095270,웨이브일렉트로,FASTCORE_095270_01,2017-09-25,2017-09-26,-18.81,True,False,
095340,ISC,FASTCORE_095340_01,2017-10-16,2017-10-17,-14.36,False,True,-14.17
095340,ISC,FASTCORE_095340_02,2025-02-03,2025-02-04,-14.17,False,True,-13.33
095340,ISC,FASTCORE_095340_03,2025-03-04,2025-03-05,-13.33,False,True,130.09
095660,네오위즈,FASTCORE_095660_02,2020-03-19,2020-03-20,-13.79,False,True,65.5
095660,네오위즈,FASTCORE_095660_04,2021-09-08,2021-09-09,-15.38,True,True,62.93
096530,씨젠,FASTCORE_096530_01,2015-09-07,2015-09-08,-14.51,False,True,-17.79
096530,씨젠,FASTCORE_096530_02,2018-03-23,2018-03-26,-17.79,True,True,212.0
096530,씨젠,FASTCORE_096530_04,2025-08-11,2025-08-12,-16.37,True,True,-15.47
096530,씨젠,FASTCORE_096530_05,2026-07-20,2026-07-21,-15.47,True,False,
099430,바이오플러스,FASTCORE_099430_01,2025-02-03,2025-02-04,-15.3,True,True,-19.6
099430,바이오플러스,FASTCORE_099430_02,2025-08-18,2025-08-19,-19.6,True,False,
099190,아이센스,FASTCORE_099190_01,2016-04-14,2016-04-15,-17.15,True,True,-16.52
099190,아이센스,FASTCORE_099190_02,2020-01-29,2020-01-30,-16.52,True,True,-15.63
099190,아이센스,FASTCORE_099190_03,2020-06-15,2020-06-16,-15.63,True,True,-16.06
099190,아이센스,FASTCORE_099190_04,2021-03-09,2021-03-10,-16.06,True,True,-16.67
099190,아이센스,FASTCORE_099190_05,2022-01-27,2022-01-28,-16.67,True,True,-15.36
099190,아이센스,FASTCORE_099190_06,2023-02-09,2023-02-10,-15.36,True,True,17.88
098460,고영,FASTCORE_098460_03,2020-03-12,2020-03-13,-19.27,True,True,-17.02
098460,고영,FASTCORE_098460_04,2021-09-28,2021-09-29,-17.02,True,True,-20.2
098460,고영,FASTCORE_098460_05,2025-02-28,2025-03-04,-20.2,True,False,
099320,쎄트렉아이,FASTCORE_099320_01,2022-06-14,2022-06-15,-17.49,True,True,-16.96
100120,뷰웍스,FASTCORE_100120_01,2022-10-12,2022-10-13,-15.41,True,True,-15.16
100120,뷰웍스,FASTCORE_100120_02,2023-08-03,2023-08-04,-15.16,True,False,
100130,동국S&C,FASTCORE_100130_01,2014-05-29,2014-05-30,-16.99,True,True,47.47
100130,동국S&C,FASTCORE_100130_03,2022-01-26,2022-01-27,-14.39,False,True,-14.17
100130,동국S&C,FASTCORE_100130_04,2022-03-15,2022-03-16,-14.17,False,False,
101160,월덱스,FASTCORE_101160_01,2023-10-31,2023-11-01,-15.23,True,True,19.68
101490,에스앤에스텍,FASTCORE_101490_02,2025-11-21,2025-11-24,-14.35,False,False,
102710,이엔에프테크놀로지,FASTCORE_102710_01,2018-03-05,2018-03-06,-15.58,True,True,114.42
102940,코오롱생명과학,FASTCORE_102940_01,2014-10-10,2014-10-14,-14.52,False,True,-15.22
102940,코오롱생명과학,FASTCORE_102940_02,2022-01-19,2022-01-20,-15.22,True,True,-15.49
102940,코오롱생명과학,FASTCORE_102940_03,2025-04-02,2025-04-03,-15.49,True,False,
104830,원익머트리얼즈,FASTCORE_104830_02,2017-02-24,2017-02-27,-15.29,True,True,-18.14
104830,원익머트리얼즈,FASTCORE_104830_03,2018-01-04,2018-01-05,-18.14,True,True,-18.66
104830,원익머트리얼즈,FASTCORE_104830_04,2020-02-27,2020-02-28,-18.66,True,True,63.03
104460,디와이피엔에프,FASTCORE_104460_01,2023-05-12,2023-05-15,-42.65,True,False,
108230,톱텍,FASTCORE_108230_01,2013-10-17,2013-10-18,-16.94,True,True,-15.65
108230,톱텍,FASTCORE_108230_02,2015-04-24,2015-04-27,-15.65,True,True,72.78
114840,아이패밀리에스씨,FASTCORE_114840_01,2025-09-25,2025-09-26,-15.74,True,False,
115180,큐리언트,FASTCORE_115180_01,2020-10-22,2020-10-23,-13.86,False,False,
112040,위메이드,FASTCORE_112040_01,2015-08-13,2015-08-17,-2.06,False,True,-13.4
112040,위메이드,FASTCORE_112040_02,2019-05-23,2019-05-24,-13.4,False,True,-18.0
112040,위메이드,FASTCORE_112040_03,2020-11-30,2020-12-01,-18.0,True,False,
115160,휴맥스,FASTCORE_115160_01,2013-10-14,2013-10-15,-13.92,False,True,-16.13
115160,휴맥스,FASTCORE_115160_02,2014-06-02,2014-06-03,-16.13,True,True,38.41
119610,인터로조,FASTCORE_119610_01,2018-02-09,2018-02-12,-14.74,False,True,-25.53
121440,골프존홀딩스,FASTCORE_121440_01,2015-08-24,2015-08-25,-14.55,False,False,
122870,와이지엔터테인먼트,FASTCORE_122870_01,2015-11-10,2015-11-11,-15.25,True,True,157.0
122990,와이솔,FASTCORE_122990_01,2017-10-31,2017-11-01,-15.43,True,True,-16.22
122990,와이솔,FASTCORE_122990_02,2018-12-10,2018-12-11,-16.22,True,True,-14.24
122990,와이솔,FASTCORE_122990_03,2020-08-20,2020-08-21,-14.24,False,True,-21.07
122990,와이솔,FASTCORE_122990_04,2021-03-08,2021-03-09,-21.07,True,False,
126340,비나텍,FASTCORE_126340_01,2024-07-05,2024-07-08,-16.85,True,False,
123860,아나패스,FASTCORE_123860_01,2022-06-20,2022-06-21,-15.77,True,True,-15.89
123860,아나패스,FASTCORE_123860_02,2024-04-02,2024-04-03,-15.89,True,False,
126700,하이비젼시스템,FASTCORE_126700_01,2023-03-13,2023-03-14,-15.84,True,False,
131970,두산테스나,FASTCORE_131970_01,2023-05-10,2023-05-11,-14.0,False,True,9.86
131290,티에스이,FASTCORE_131290_01,2024-07-03,2024-07-04,-13.96,False,True,347.07
136480,하림,FASTCORE_136480_01,2017-07-20,2017-07-21,-15.6,True,False,
137400,피엔티,FASTCORE_137400_01,2024-06-27,2024-06-28,-15.99,True,True,-16.88
137400,피엔티,FASTCORE_137400_02,2026-03-04,2026-03-05,-16.88,True,True,-16.73
137400,피엔티,FASTCORE_137400_03,2026-05-19,2026-05-20,-16.73,True,False,
140410,메지온,FASTCORE_140410_01,2021-10-06,2021-10-07,-14.52,False,True,-31.2
140410,메지온,FASTCORE_140410_02,2022-03-14,2022-03-15,-31.2,True,True,-16.5
140410,메지온,FASTCORE_140410_03,2023-09-25,2023-09-26,-16.5,True,True,65.82
140860,파크시스템스,FASTCORE_140860_01,2020-03-12,2020-03-13,-29.36,True,True,22.61
144960,뉴파워프라즈마,FASTCORE_144960_01,2024-07-05,2024-07-08,-15.19,True,True,18.06
143160,아이디스,FASTCORE_143160_01,2023-10-04,2023-10-05,-18.17,True,False,
145020,휴젤,FASTCORE_145020_01,2020-03-09,2020-03-10,-17.25,True,True,23.93
149950,아바텍,FASTCORE_149950_01,2022-09-23,2022-09-26,-28.2,True,False,
151860,KG에코솔루션,FASTCORE_151860_01,2023-05-08,2023-05-09,-16.89,True,False,
166090,하나머티리얼즈,FASTCORE_166090_01,2020-08-20,2020-08-21,-14.49,False,True,72.95
166480,코아스템켐온,FASTCORE_166480_01,2024-07-29,2024-07-30,-14.25,False,False,
171090,선익시스템,FASTCORE_171090_01,2025-11-21,2025-11-24,-18.11,True,False,
178320,서진시스템,FASTCORE_178320_02,2025-11-21,2025-11-24,-13.68,False,False,
179900,유티아이,FASTCORE_179900_01,2021-03-08,2021-03-09,-15.17,True,True,-15.11
179900,유티아이,FASTCORE_179900_02,2021-05-18,2021-05-20,-15.11,True,True,-14.29
