strategy,ticker,entry_signal_date,entry_execution_date,entry_price,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,terminal_return_pct,mfe_pct,mae_pct,holding_days,peak_giveback_pct,trade_no,strategy_id,final_valuation_date,final_valuation_price
Julia,117700,2018-04-20,2018-04-23,3390.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,11.8,18.29,-59.14,829,6.49,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2018-04-20,2018-04-23,3390.0,2023-08-11,2023-08-14,3750.0,SOFT_EXIT,REALIZED,10.62,23.45,-59.14,1310,12.83,6,PATTERN_A_FAST_FINAL_STRATEGY_V03,2023-08-14,3750.0
V4,117700,2018-04-20,2018-04-23,3390.0,2019-07-26,2019-07-29,2745.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-19.03,15.63,-20.06,310,34.66,6,PATTERN_A_FAST_FINAL_STRATEGY_V04,2019-07-29,2745.0
V2,117700,2018-04-27,2018-04-30,3325.0,2018-10-29,2018-10-30,2730.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-17.89,17.89,-17.89,121,35.78,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2018-10-30,2730.0
Julia,117700,2018-04-27,2018-04-30,3325.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,13.98,20.6,-58.35,824,6.62,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2018-04-27,2018-04-30,3325.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,4.06,20.6,-58.35,817,16.54,7,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2018-04-27,2018-04-30,3325.0,2019-07-26,2019-07-29,2745.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-17.44,17.89,-18.5,305,35.33,7,PATTERN_A_FAST_FINAL_STRATEGY_V04,2019-07-29,2745.0
V2,117700,2020-12-11,2020-12-14,2885.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,31.37,38.99,-5.37,179,7.62,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2020-12-11,2020-12-14,2885.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,31.37,38.99,-5.37,179,7.62,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2020-12-11,2020-12-14,2885.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,19.93,38.99,-5.37,172,19.06,8,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2020-12-11,2020-12-14,2885.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,23.05,38.99,-5.37,201,15.94,8,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2020-12-18,2020-12-21,2865.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,32.29,39.97,-4.71,174,7.68,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2020-12-18,2020-12-21,2865.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,32.29,39.97,-4.71,174,7.68,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2020-12-18,2020-12-21,2865.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,20.77,39.97,-4.71,167,19.2,9,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2020-12-18,2020-12-21,2865.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,23.91,39.97,-4.71,196,16.06,9,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2021-01-08,2021-01-11,3215.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,17.88,24.73,-9.02,162,6.85,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2021-01-08,2021-01-11,3215.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,17.88,24.73,-9.02,162,6.85,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2021-01-08,2021-01-11,3215.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,7.62,24.73,-9.02,155,17.11,10,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2021-01-08,2021-01-11,3215.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,10.42,24.73,-9.02,184,14.31,10,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2021-01-15,2021-01-18,3060.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,23.86,31.05,-4.41,157,7.19,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2021-01-15,2021-01-18,3060.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,23.86,31.05,-4.41,157,7.19,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2021-01-15,2021-01-18,3060.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,13.07,31.05,-4.41,150,17.98,11,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2021-01-15,2021-01-18,3060.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,16.01,31.05,-4.41,179,15.04,11,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2021-01-22,2021-01-25,3300.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,14.85,21.52,-11.36,152,6.67,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2021-01-22,2021-01-25,3300.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,14.85,21.52,-11.36,152,6.67,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2021-01-22,2021-01-25,3300.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,4.85,21.52,-11.36,145,16.67,12,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2021-01-22,2021-01-25,3300.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,7.58,21.52,-11.36,174,13.94,12,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2021-01-29,2021-02-01,2975.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,27.39,34.79,-1.68,147,7.4,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2021-01-29,2021-02-01,2975.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,27.39,34.79,-1.68,147,7.4,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2021-01-29,2021-02-01,2975.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,16.3,34.79,-1.68,140,18.49,13,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2021-01-29,2021-02-01,2975.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,19.33,34.79,-1.68,169,15.46,13,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2021-02-05,2021-02-08,3150.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,20.32,27.3,-5.56,142,6.98,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2021-02-05,2021-02-08,3150.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,20.32,27.3,-5.56,142,6.98,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2021-02-05,2021-02-08,3150.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,9.84,27.3,-5.56,135,17.46,14,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2021-02-05,2021-02-08,3150.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,12.7,27.3,-5.56,164,14.6,14,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2021-02-19,2021-02-22,3300.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,14.85,21.52,-9.85,134,6.67,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2021-09-01,3790.0
Julia,117700,2021-02-19,2021-02-22,3300.0,2021-08-31,2021-09-01,3790.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,14.85,21.52,-9.85,134,6.67,1,JULIA_STRATEGY_V00,2021-09-01,3790.0
V3,117700,2021-02-19,2021-02-22,3300.0,2021-08-20,2021-08-23,3460.0,SOFT_EXIT,REALIZED,4.85,21.52,-9.85,127,16.67,15,PATTERN_A_FAST_FINAL_STRATEGY_V03,2021-08-23,3460.0
V4,117700,2021-02-19,2021-02-22,3300.0,2021-10-06,2021-10-07,3550.0,WINNER_SOFT_WATCH_EXIT,REALIZED,7.58,21.52,-9.85,156,13.94,15,PATTERN_A_FAST_FINAL_STRATEGY_V04,2021-10-07,3550.0
V2,117700,2023-06-02,2023-06-05,3575.0,2024-08-05,2024-08-06,3085.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-13.71,17.06,-17.76,289,30.77,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,3085.0
Julia,117700,2023-06-02,2023-06-05,3575.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,163.78,182.1,-26.85,709,18.32,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2023-06-02,2023-06-05,3575.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,16.36,30.49,-26.85,508,14.13,16,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V4,117700,2023-06-02,2023-06-05,3575.0,2024-11-15,2024-11-18,2825.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-20.98,17.06,-21.96,356,38.04,16,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-11-18,2825.0
V2,117700,2023-06-09,2023-06-12,3650.0,2023-10-30,2023-10-31,3105.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-14.93,14.66,-16.03,96,29.59,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2023-10-31,3105.0
Julia,117700,2023-06-09,2023-06-12,3650.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,158.36,176.3,-28.36,705,17.94,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2023-06-09,2023-06-12,3650.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,13.97,27.81,-28.36,504,13.84,17,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V4,117700,2023-06-09,2023-06-12,3650.0,2023-10-30,2023-10-31,3105.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-14.93,14.66,-16.03,96,29.59,17,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-10-31,3105.0
V2,117700,2023-06-16,2023-06-19,3590.0,2024-08-05,2024-08-06,3085.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-14.07,16.57,-18.11,280,30.64,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-08-06,3085.0
Julia,117700,2023-06-16,2023-06-19,3590.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,162.67,180.92,-27.16,700,18.25,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2023-06-16,2023-06-19,3590.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,15.88,29.94,-27.16,499,14.06,18,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V4,117700,2023-06-16,2023-06-19,3590.0,2024-11-15,2024-11-18,2825.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-21.31,16.57,-22.28,347,37.88,18,PATTERN_A_FAST_FINAL_STRATEGY_V04,2024-11-18,2825.0
V2,117700,2023-06-23,2023-06-26,3625.0,2023-10-30,2023-10-31,3105.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-14.34,15.45,-15.45,86,29.79,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2023-10-31,3105.0
Julia,117700,2023-06-23,2023-06-26,3625.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,160.14,178.21,-27.86,695,18.07,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2023-06-23,2023-06-26,3625.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,14.76,28.69,-27.86,494,13.93,19,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V4,117700,2023-06-23,2023-06-26,3625.0,2023-10-30,2023-10-31,3105.0,PRE_WINNER_PRICE_STRUCTURE_FAILURE,REALIZED,-14.34,15.45,-15.45,86,29.79,19,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-10-31,3105.0
V2,117700,2023-06-30,2023-07-03,3470.0,2024-10-25,2024-10-28,2945.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.13,20.61,-15.56,322,35.74,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-10-28,2945.0
Julia,117700,2023-06-30,2023-07-03,3470.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,171.76,190.63,-24.64,690,18.87,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2023-06-30,2023-07-03,3470.0,2023-08-11,2023-08-14,3750.0,SOFT_EXIT,REALIZED,8.07,20.61,-2.88,31,12.54,20,PATTERN_A_FAST_FINAL_STRATEGY_V03,2023-08-14,3750.0
V4,117700,2023-06-30,2023-07-03,3470.0,2023-09-26,2023-09-27,3310.0,WINNER_HARD_EXIT,REALIZED,-4.61,20.61,-4.61,62,25.22,20,PATTERN_A_FAST_FINAL_STRATEGY_V04,2023-09-27,3310.0
V2,117700,2025-05-23,2025-05-26,3700.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,154.86,172.57,-1.76,230,17.71,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
Julia,117700,2025-05-23,2025-05-26,3700.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,154.86,172.57,-1.76,230,17.71,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2025-05-23,2025-05-26,3700.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,12.43,26.08,-1.76,29,13.65,21,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V4,117700,2025-05-23,2025-05-26,3700.0,2025-09-05,2025-09-08,4065.0,WINNER_SOFT_WATCH_EXIT,REALIZED,9.86,26.08,-1.76,73,16.22,21,PATTERN_A_FAST_FINAL_STRATEGY_V04,2025-09-08,4065.0
V2,117700,2025-05-30,2025-06-02,3805.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,147.83,165.05,-2.89,225,17.22,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
Julia,117700,2025-05-30,2025-06-02,3805.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,147.83,165.05,-2.89,225,17.22,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2025-05-30,2025-06-02,3805.0,2025-07-04,2025-07-07,4160.0,SOFT_EXIT,REALIZED,9.33,22.6,-0.13,24,13.27,22,PATTERN_A_FAST_FINAL_STRATEGY_V03,2025-07-07,4160.0
V4,117700,2025-05-30,2025-06-02,3805.0,2025-09-05,2025-09-08,4065.0,WINNER_SOFT_WATCH_EXIT,REALIZED,6.83,22.6,-1.18,68,15.77,22,PATTERN_A_FAST_FINAL_STRATEGY_V04,2025-09-08,4065.0
V2,117700,2025-06-13,2025-06-16,4355.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,116.53,131.57,-15.15,217,15.04,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
Julia,117700,2025-06-13,2025-06-16,4355.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,116.53,131.57,-15.15,217,15.04,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2025-06-13,2025-06-16,4355.0,2026-06-08,2026-06-09,6840.0,HARD_EXIT,REALIZED,57.06,131.57,-15.15,240,74.51,23,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-06-09,6840.0
V4,117700,2025-06-13,2025-06-16,4355.0,2026-06-08,2026-06-09,6840.0,WINNER_HARD_EXIT,REALIZED,57.06,131.57,-15.15,240,74.51,23,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,6840.0
V2,117700,2025-06-20,2025-06-23,4255.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,121.62,137.02,-13.16,212,15.4,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
Julia,117700,2025-06-20,2025-06-23,4255.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,121.62,137.02,-13.16,212,15.4,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2025-06-20,2025-06-23,4255.0,2026-06-08,2026-06-09,6840.0,HARD_EXIT,REALIZED,60.75,137.02,-13.16,235,76.27,24,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-06-09,6840.0
V4,117700,2025-06-20,2025-06-23,4255.0,2026-06-08,2026-06-09,6840.0,WINNER_HARD_EXIT,REALIZED,60.75,137.02,-13.16,235,76.27,24,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,6840.0
V2,117700,2025-06-27,2025-06-30,4445.0,2025-11-18,2025-11-19,3775.0,LOSS_GUARD_CLOSE_LE_NEG_15,REALIZED,-15.07,2.81,-15.97,97,17.88,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2025-11-19,3775.0
Julia,117700,2025-06-27,2025-06-30,4445.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,112.15,126.88,-16.87,207,14.73,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2025-06-27,2025-06-30,4445.0,2026-06-08,2026-06-09,6840.0,HARD_EXIT,REALIZED,53.88,126.88,-16.87,230,73.0,25,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-06-09,6840.0
V4,117700,2025-06-27,2025-06-30,4445.0,2026-06-08,2026-06-09,6840.0,WINNER_HARD_EXIT,REALIZED,53.88,126.88,-16.87,230,73.0,25,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,6840.0
V2,117700,2025-08-08,2025-08-11,4250.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,121.88,137.29,-13.06,177,15.41,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
Julia,117700,2025-08-08,2025-08-11,4250.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,121.88,137.29,-13.06,177,15.41,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2025-08-08,2025-08-11,4250.0,2026-06-08,2026-06-09,6840.0,HARD_EXIT,REALIZED,60.94,137.29,-13.06,200,76.35,26,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-06-09,6840.0
V4,117700,2025-08-08,2025-08-11,4250.0,2026-06-08,2026-06-09,6840.0,WINNER_HARD_EXIT,REALIZED,60.94,137.29,-13.06,200,76.35,26,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-06-09,6840.0
V2,117700,2026-01-16,2026-01-19,4955.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,90.31,103.53,-1.61,71,13.22,1,PATTERN_A_FAST_FINAL_STRATEGY_V02,2026-05-04,9430.0
Julia,117700,2026-01-16,2026-01-19,4955.0,2026-04-30,2026-05-04,9430.0,EXIT4_SCORE_DRAWDOWN_GE_15,REALIZED,90.31,103.53,-1.61,71,13.22,1,JULIA_STRATEGY_V00,2026-05-04,9430.0
V3,117700,2026-01-16,2026-01-19,4955.0,2026-03-04,2026-03-05,6195.0,HARD_EXIT,REALIZED,25.03,46.22,-1.61,30,21.19,27,PATTERN_A_FAST_FINAL_STRATEGY_V03,2026-03-05,6195.0
V4,117700,2026-01-16,2026-01-19,4955.0,2026-03-04,2026-03-05,6195.0,WINNER_HARD_EXIT,REALIZED,25.03,46.22,-1.61,30,21.19,27,PATTERN_A_FAST_FINAL_STRATEGY_V04,2026-03-05,6195.0
