ticker,name,market,isu_cd,identity_effective_from,identity_effective_to,repository_status,repository_reason,row_count,first_daily_date,last_daily_date,evaluation_status,pattern_b_state,reason_codes,reason_details,range_36m,monthly_ma24_distance,range_52w,monthly_last_bar,weekly_last_bar,feature_contract_version,state_rule_version,error,prior_same_isu_segment,stale_monthly_bar,stale_weekly_bar
130660,한전산업,KOSPI,KR7130660004,2010-12-16,2026-09-21,LOADED,,3862,2010-12-16,2026-09-21,READY,NORMAL,,,0.26008542952064545,-0.06058857472590884,0.22169562927856767,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
130740,티피씨글로벌,KOSDAQ,KR7130740004,2011-02-08,2026-09-21,LOADED,,3835,2011-02-08,2026-09-21,READY,DEPRESSED,,,0.14346895074946467,0.08545085101269412,0.18992042440318302,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131030,옵투스제약,KOSDAQ,KR7131030009,2013-11-29,2026-09-21,LOADED,,3143,2013-11-29,2026-09-21,READY,DEPRESSED,,,0.0776788455634019,-0.19654124795512973,0.07001239157372986,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,True,False,False
131090,시큐브,KOSDAQ,KR7131090003,2011-12-21,2026-09-21,LOADED,,3376,2011-12-22,2026-09-21,READY,NORMAL,,,0.4112903225806452,0.025599432250215326,0.4717514124293785,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131100,티엔엔터테인먼트,KOSDAQ,KR7131100000,2011-06-14,2026-09-21,LOADED,,3608,2011-06-14,2026-09-21,READY,DEEP_DEPRESSED,,,0.015299026425591099,-0.6562625668945463,0.04243394715772618,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131180,딜리,KOSDAQ,KR7131180002,2011-01-31,2026-09-21,LOADED,,3817,2011-01-31,2026-09-21,READY,DEPRESSED,,,0.21986970684039087,-0.11612582930902204,0.3798767967145791,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131220,대한과학,KOSDAQ,KR7131220006,2011-10-11,2026-09-21,LOADED,,3643,2011-10-11,2026-09-21,READY,DEPRESSED,,,0.13636363636363635,-0.18961604792593267,0.2551546391752577,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131290,티에스이,KOSDAQ,KR7131290009,2011-01-05,2026-09-21,LOADED,,3854,2011-01-06,2026-09-21,READY,OVERHEATED,,,0.7799227799227799,1.7910400157020536,0.7231389805647231,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131370,알서포트,KOSDAQ,KR7131370009,2014-01-07,2026-09-21,LOADED,,3119,2014-01-07,2026-09-21,READY,DEEP_DEPRESSED,,,0.04859335038363171,-0.4264222804094263,0.1392896781354051,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,True,False,False
131400,이브이첨단소재,KOSDAQ,KR7131400004,2010-12-27,2026-09-21,LOADED,,3696,2010-12-30,2026-09-08,READY,DEEP_DEPRESSED,,,0.03511777301927195,-0.5547465276911951,0.1,2026-08-31,2026-09-11,V01,PATTERN_B_STATE_RULE_V02,,False,False,True
131760,파인텍,KOSDAQ,KR7131760001,2015-08-17,2026-09-21,LOADED,,2707,2015-08-17,2026-09-21,READY,DEPRESSED,,,0.06269698334083747,-0.5213289319561282,0.011299435028248588,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
131970,두산테스나,KOSDAQ,KR7131970006,2013-10-22,2026-09-21,LOADED,,3142,2013-10-22,2026-09-21,READY,NORMAL,,,0.3325707749499571,0.4594533115972248,0.2982233502538071,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
133750,메가엠디,KOSDAQ,KR7133750000,2015-12-18,2026-09-21,LOADED,,2637,2015-12-18,2026-09-21,READY,DEPRESSED,,,0.10983606557377049,-0.218944166847708,0.22826086956521738,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
133820,화인베스틸,KOSPI,KR7133820001,2014-07-22,2026-09-21,LOADED,,2986,2014-07-22,2026-09-21,READY,DEPRESSED,,,0.08394833948339483,-0.2354263053536021,0.08882521489971347,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
134060,이퓨쳐,KOSDAQ,KR7134060003,2011-04-27,2026-09-21,LOADED,,3783,2011-04-27,2026-09-21,READY,OVERHEATED,,,0.8458149779735683,0.2583577853672614,0.7991071428571429,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
134380,미원화학,KOSPI,KR7134380005,2011-02-15,2026-09-21,LOADED,,3810,2011-02-15,2026-09-21,READY,NORMAL,,,0.4432194046306505,0.14909561918860148,0.2994350282485876,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
134580,탑코미디어,KOSDAQ,KR7134580000,2013-11-26,2026-09-21,LOADED,,3126,2013-11-26,2026-09-21,READY,EXTREME_OVERHEATED,,,0.8143053645116919,0.9592886222412687,0.8169014084507042,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
134790,시디즈,KOSPI,KR7134790005,2011-01-25,2026-09-21,LOADED,,3830,2011-01-25,2026-09-21,READY,DEPRESSED,,,0.17935222672064777,-0.16762761918154967,0.3438914027149321,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
136150,원일티엔아이,KOSDAQ,KR7136150000,2025-05-09,2026-09-21,LOADED,,336,2025-05-09,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 16|MONTHLY_MA24_DISTANCE: need 24 bars, have 16",,,0.12126315789473684,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
136410,아셈스,KOSDAQ,KR7136410008,2022-02-07,2026-09-21,LOADED,,1132,2022-02-07,2026-09-21,READY,DEEP_DEPRESSED,,,0.01503307276007216,-0.4798645480593905,0.01015531660692951,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
136480,하림,KOSDAQ,KR7136480001,2011-05-02,2026-09-21,LOADED,,3752,2011-05-02,2026-09-21,READY,DEPRESSED,,,0.036,-0.0913064936896284,0.09852216748768473,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
136490,선진,KOSPI,KR7136490000,2011-02-16,2026-09-21,LOADED,,3777,2011-02-17,2026-09-21,READY,NORMAL,,,0.5039761431411531,0.11950782792341963,0.3333333333333333,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
136540,윈스테크넷,KOSDAQ,KR7136540002,2011-05-02,2026-09-21,LOADED,,3784,2011-05-02,2026-09-21,READY,DEPRESSED,,,0.12414965986394558,-0.09408161811836768,0.18259023354564755,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
137080,나래나노텍,KOSDAQ,KR7137080008,2022-02-08,2026-09-21,LOADED,,1131,2022-02-08,2026-09-21,READY,OVERHEATED,,,0.6652286453839517,0.6393305439330543,0.8080568720379147,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
137310,에스디바이오센서,KOSPI,KR7137310009,2021-07-16,2026-09-21,LOADED,,1268,2021-07-16,2026-09-21,READY,DEEP_DEPRESSED,,,0.033542976939203356,-0.33269728771977647,0.06042884990253411,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
137400,피엔티,KOSDAQ,KR7137400008,2012-07-06,2026-09-21,LOADED,,3445,2012-07-06,2026-09-21,READY,DEPRESSED,,,0.11052631578947368,-0.2710168134507607,0.15256410256410258,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
137940,넥스트아이,KOSDAQ,KR7137940003,2011-06-14,2026-09-21,LOADED,,3728,2011-06-14,2026-09-21,READY,DEPRESSED,,,0.05733045864366915,-0.4315570487452026,0.26486246672582076,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
137950,제이씨케미칼,KOSDAQ,KR7137950002,2011-08-08,2026-09-21,LOADED,,3685,2011-08-08,2026-09-21,READY,NORMAL,,,0.20209580838323354,-0.003873824017708971,0.32230392156862747,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
138040,메리츠금융지주,KOSPI,KR7138040001,2011-05-13,2026-09-21,LOADED,,3738,2011-05-13,2026-09-21,READY,NORMAL,,,0.7309941520467836,0.07799750055134891,0.5540540540540541,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
138070,신진에스엠,KOSDAQ,KR7138070008,2011-11-28,2026-09-21,LOADED,,3517,2011-11-28,2026-09-21,READY,DEPRESSED,,,0.18985776128633272,-0.2838974760320877,0.42358078602620086,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
138080,오이솔루션,KOSDAQ,KR7138080007,2014-02-27,2026-09-21,LOADED,,2987,2014-02-28,2026-09-21,READY,NORMAL,,,0.3093812375249501,0.46310832025117743,0.36795994993742176,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
138360,앤로보틱스,KOSDAQ,KR7138360003,2013-11-08,2026-09-21,LOADED,,2174,2013-11-08,2026-09-21,READY,NORMAL,,,0.27073446327683615,0.3320668693009119,0.2295390404515522,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
138610,나이벡,KOSDAQ,KR7138610001,2011-07-13,2026-09-21,LOADED,,3679,2011-07-13,2026-09-21,READY,DEPRESSED,,,0.1035523566287439,-0.3433314732142857,0.08683538425818435,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
138930,BNK금융지주,KOSPI,KR7138930003,2011-03-30,2026-09-21,LOADED,,3712,2011-03-30,2026-09-21,READY,NORMAL,,,0.5201711491442543,0.09707686755683875,0.22340425531914893,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
139130,iM금융지주,KOSPI,KR7139130009,2011-06-07,2026-09-21,LOADED,,3678,2011-06-07,2026-09-21,READY,OVERHEATED,,,0.7594242631939685,0.39328100470957605,0.5743016759776536,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
139480,이마트,KOSPI,KR7139480008,2011-06-10,2026-09-21,LOADED,,3758,2011-06-10,2026-09-21,READY,DEPRESSED,,,0.23897058823529413,-0.07668409879355864,0.0529500756429652,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
139670,키네마스터,KOSDAQ,KR7139670004,2011-12-02,2026-09-21,LOADED,,3574,2011-12-02,2026-09-21,READY,DEPRESSED,,,0.09818280444806075,-0.1204233409610983,0.4603267211201867,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
139990,아주스틸,KOSPI,KR7139990006,2021-08-20,2026-09-21,LOADED,,1244,2021-08-20,2026-09-21,READY,DEEP_DEPRESSED,,,0.04528012279355334,-0.3707027153012469,0.0888030888030888,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
140070,서플러스글로벌,KOSDAQ,KR7140070004,2017-01-25,2026-09-21,LOADED,,2366,2017-01-25,2026-09-21,READY,DEPRESSED,,,0.23916205993599068,-0.14309776124640328,0.6341463414634146,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
140410,메지온,KOSDAQ,KR7140410002,2012-01-20,2026-09-21,LOADED,,3542,2012-01-20,2026-09-21,READY,NORMAL,,,0.29621236646163807,0.17447334959964267,0.21820216337187617,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
140430,카티스,KOSDAQ,KR7140430000,2024-05-03,2026-09-21,LOADED,,564,2024-05-03,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 28",,-0.5671978431228559,0.14787535410764874,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
140520,대창스틸,KOSDAQ,KR7140520008,2014-12-05,2026-09-21,LOADED,,2859,2014-12-08,2026-09-21,READY,NORMAL,,,0.19402985074626866,-0.06277389322789861,0.2925170068027211,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
140670,알에스오토메이션,KOSDAQ,KR7140670001,2017-08-11,2026-09-21,LOADED,,2232,2017-08-11,2026-09-21,READY,DEPRESSED,,,0.1349965026812777,-0.26488386061480806,0.14898577757052925,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
140860,파크시스템스,KOSDAQ,KR7140860008,2015-12-17,2026-09-21,LOADED,,2638,2015-12-17,2026-09-21,READY,NORMAL,,,0.5839243498817966,0.07812098913322507,0.33676975945017185,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
141000,비아트론,KOSDAQ,KR7141000000,2012-05-04,2026-09-21,LOADED,,3533,2012-05-04,2026-09-21,READY,NORMAL,,,0.42857142857142855,0.10343419911210905,0.433489827856025,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
141080,리가켐바이오,KOSDAQ,KR7141080002,2013-05-10,2026-09-21,LOADED,,3223,2013-05-10,2026-09-21,READY,NORMAL,,,0.3328141225337487,-0.29585600924265,0.0337609723160027,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
142210,유니트론텍,KOSDAQ,KR7142210004,2016-02-02,2026-09-21,LOADED,,2541,2016-02-02,2026-09-21,READY,NORMAL,,,0.47017543859649125,0.04160379392110358,0.355119825708061,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
142280,녹십자엠에스,KOSDAQ,KR7142280007,2014-12-17,2026-09-21,LOADED,,2851,2014-12-18,2026-09-21,READY,DEPRESSED,,,0.18,-0.19666922318395963,0.25,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
142760,모아라이프플러스,KOSDAQ,KR7142760008,2016-07-07,2026-09-21,LOADED,,2489,2016-07-07,2026-09-21,READY,DEEP_DEPRESSED,,,0.027283653846153846,-0.6360900747279201,0.00421179302045728,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
143160,아이디스,KOSDAQ,KR7143160000,2011-09-26,2026-09-21,LOADED,,3665,2011-09-27,2026-09-21,READY,NORMAL,,,0.1791044776119403,-0.016938898971566863,0.3474576271186441,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
143210,핸즈코퍼레이션,KOSPI,KR7143210003,2016-12-02,2026-09-21,LOADED,,2279,2016-12-02,2026-03-23,READY,DEPRESSED,,,0.09825918762088975,-0.33299337072921975,0.18955223880597014,2026-03-31,2026-03-27,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
143240,사람인,KOSDAQ,KR7143240000,2012-02-21,2026-09-21,LOADED,,3572,2012-02-21,2026-09-21,READY,NORMAL,,,0.48940269749518306,0.14687965344524168,0.8490566037735849,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
143540,영우디에스피,KOSDAQ,KR7143540003,2014-10-29,2026-09-21,LOADED,,2883,2014-10-30,2026-09-21,READY,NORMAL,,,0.41802575107296136,0.20674356699201413,0.32657004830917874,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
144510,지씨셀,KOSDAQ,KR7144510005,2016-06-23,2026-09-21,LOADED,,2514,2016-06-23,2026-09-21,READY,DEPRESSED,,,0.050820112933584294,-0.3945962106207258,0.17992874109263657,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
144960,뉴파워프라즈마,KOSDAQ,KR7144960002,2016-11-30,2026-09-21,LOADED,,2389,2016-11-30,2026-09-21,READY,OVERHEATED,,,0.5769644779332616,0.6054373099624397,0.6441073512252042,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
145020,휴젤,KOSDAQ,KR7145020004,2015-12-24,2026-09-21,LOADED,,2607,2015-12-24,2026-09-21,READY,NORMAL,,,0.5098039215686274,-0.10267062314540054,0.06190476190476191,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
145170,노브랜드,KOSDAQ,KR7145170007,2024-05-23,2026-09-21,LOADED,,568,2024-05-23,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 28",,-0.4525332985113606,0.05312084993359894,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
145210,다이나믹디자인,KOSPI,KR7145210001,2015-03-19,2026-09-21,LOADED,,2142,2015-03-19,2026-03-23,READY,DEEP_DEPRESSED,,,0.0031040679627511846,-0.8520516278173762,0.0187192118226601,2026-03-31,2026-03-27,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
145720,덴티움,KOSPI,KR7145720009,2017-03-15,2026-09-21,LOADED,,2334,2017-03-15,2026-09-21,READY,DEEP_DEPRESSED,,,0.021145374449339206,-0.3518665607625099,0.11328125,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
145990,삼양사,KOSPI,KR7145990008,2011-12-05,2026-09-21,LOADED,,3636,2011-12-05,2026-09-21,READY,NORMAL,,,0.2399193548387097,-0.043621541930448426,0.49433962264150944,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
146060,율촌,KOSDAQ,KR7146060009,2023-09-08,2026-09-21,LOADED,,737,2023-09-08,2026-09-21,READY,DEEP_DEPRESSED,,,0.02636916835699797,-0.17558150947099815,0.1510204081632653,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
146320,비씨엔씨,KOSDAQ,KR7146320007,2022-03-03,2026-09-21,LOADED,,1115,2022-03-03,2026-09-21,READY,DEPRESSED,,,0.13855421686746988,-0.1606781106727796,0.24559932942162616,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
147760,피엠티,KOSDAQ,KR7147760003,2016-12-12,2026-09-21,LOADED,,2397,2016-12-12,2026-09-21,READY,DEPRESSED,,,0.18099768264422492,0.10496602646057496,0.14057548485232602,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
147830,제룡산업,KOSDAQ,KR7147830004,2012-02-13,2026-09-21,LOADED,,3531,2012-02-13,2026-09-21,READY,NORMAL,,,0.3213995117982099,0.05937441468439775,0.20443587270973965,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
148150,세경하이테크,KOSDAQ,KR7148150006,2019-07-30,2026-09-21,LOADED,,1747,2019-07-30,2026-09-21,READY,DEPRESSED,,,0.1369158878504673,-0.29928903966220355,0.4199475065616798,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
148250,알엔투테크놀로지,KOSDAQ,KR7148250004,2016-06-22,2026-09-21,LOADED,,2514,2016-06-22,2026-09-21,READY,DEEP_DEPRESSED,,,0.03901170351105332,-0.6490934200561322,0.09090909090909091,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
148780,비큐AI,KOSDAQ,KR7148780000,2022-06-20,2026-09-21,LOADED,,1027,2022-06-20,2026-09-21,READY,DEPRESSED,,,0.1288923645670411,-0.4232542324115427,0.23575340869362546,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
148930,에이치와이티씨,KOSDAQ,KR7148930001,2022-08-09,2026-09-21,LOADED,,1006,2022-08-09,2026-09-21,READY,NORMAL,,,0.160347551342812,-0.08484671532846721,0.5792682926829268,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
149950,아바텍,KOSDAQ,KR7149950008,2012-11-06,2026-09-21,LOADED,,3406,2012-11-06,2026-09-21,READY,NORMAL,,,0.1750392464678179,-0.0771207125422857,0.39717425431711145,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
149980,하이로닉,KOSDAQ,KR7149980005,2014-12-17,2026-09-21,LOADED,,2614,2014-12-17,2026-09-21,READY,DEPRESSED,,,0.08466833160748005,-0.5408027053484026,0.06435230276888827,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
150900,파수AI,KOSDAQ,KR7150900009,2013-10-18,2026-09-21,LOADED,,3173,2013-10-18,2026-09-21,READY,DEPRESSED,,,0.11322033898305085,-0.21394728368370208,0.33373349339735897,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
151860,KG에코솔루션,KOSDAQ,KR7151860004,2013-07-24,2026-09-21,LOADED,,3228,2013-07-24,2026-09-21,READY,NORMAL,,,0.10880398671096346,-0.012374606428937618,0.29947460595446584,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
153460,네이블,KOSDAQ,KR7153460001,2012-07-19,2026-09-21,LOADED,,3375,2012-07-19,2026-09-21,READY,DEEP_DEPRESSED,,,0.03445229681978799,-0.16734405371973848,0.02555066079295154,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
153490,우리이앤엘하루틴,KOSDAQ,KR7153490008,2013-02-05,2026-09-21,LOADED,,3330,2013-02-05,2026-09-21,READY,NORMAL,,,0.279766860949209,-0.17840403441115404,0.5028796605031828,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
153710,옵티팜,KOSDAQ,KR7153710009,2018-10-26,2026-09-21,LOADED,,1941,2018-10-26,2026-09-21,READY,NORMAL,,,0.1519364448857994,-0.05206463195691202,0.3586206896551724,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
153890,져스텍,KOSDAQ,KR7153890009,2026-06-29,2026-09-21,LOADED,,59,2026-06-29,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 3|MONTHLY_MA24_DISTANCE: need 24 bars, have 3|52W_RANGE_POSITION: need 52 bars, have 12",,,,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
154030,아시아종묘,KOSDAQ,KR7154030001,2018-02-12,2026-09-21,LOADED,,2111,2018-02-12,2026-09-21,READY,DEPRESSED,,,0.09294566253574833,-0.19509381261764525,0.15474642392717816,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
154040,다산솔루에타,KOSDAQ,KR7154040000,2013-12-27,2026-09-21,LOADED,,3110,2013-12-27,2026-09-01,READY,NORMAL,,,0.2550335570469799,-0.04343611349315846,0.6382306477093207,2026-08-31,2026-09-04,V01,PATTERN_B_STATE_RULE_V02,,False,False,True
155650,와이엠씨,KOSDAQ,KR7155650005,2012-11-15,2026-09-21,LOADED,,3359,2012-11-15,2026-09-21,READY,NORMAL,,,0.17560975609756097,-0.09540636042402828,0.31886792452830187,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
155660,DSR,KOSPI,KR7155660004,2013-05-15,2026-09-21,LOADED,,3277,2013-05-15,2026-09-21,READY,NORMAL,,,0.6677852348993288,0.10957178841309823,0.6965811965811965,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
156100,엘앤케이바이오,KOSDAQ,KR7156100000,2016-11-30,2026-09-21,LOADED,,2086,2016-11-30,2026-09-21,READY,DEPRESSED,,,0.09546452084857351,-0.46541540160088324,0.23482077542062912,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
158430,아톤,KOSDAQ,KR7158430009,2019-10-17,2026-09-21,LOADED,,1693,2019-10-17,2026-09-21,READY,DEPRESSED,,,0.16073840612336784,-0.24770950095647204,0.2874845105328377,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
159010,아스플로,KOSDAQ,KR7159010008,2021-10-07,2026-09-21,LOADED,,1211,2021-10-07,2026-09-21,READY,EXTREME_OVERHEATED,,,0.8618060519418632,1.9242583094840042,0.7934782608695652,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
159580,제로투세븐,KOSDAQ,KR7159580000,2013-02-19,2026-09-21,LOADED,,3336,2013-02-19,2026-09-21,READY,DEPRESSED,,,0.06652046783625731,-0.4749739570415199,0.13162393162393163,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
159910,에코글로우,KOSDAQ,KR7159910009,2012-12-27,2026-09-21,LOADED,,2892,2012-12-27,2026-09-21,READY,DEPRESSED,,,0.16519174041297935,-0.12060011540680893,0.24158125915080528,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
160190,하이젠알앤엠,KOSDAQ,KR7160190005,2024-06-27,2026-09-21,LOADED,,543,2024-06-27,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 27",,-0.47245875623245737,0.19389027431421446,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
160550,NEW,KOSDAQ,KR7160550000,2014-12-23,2026-09-21,LOADED,,2878,2014-12-23,2026-09-21,READY,DEEP_DEPRESSED,,,0.006106379559697895,-0.5087976539589443,0.10348837209302325,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
160980,싸이맥스,KOSDAQ,KR7160980009,2015-06-17,2026-09-21,LOADED,,2733,2015-06-17,2026-09-21,READY,NORMAL,,,0.41518298714144414,0.36871376726210126,0.32973130841121495,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
161000,애경케미칼,KOSPI,KR7161000005,2012-09-17,2026-09-21,LOADED,,3424,2012-09-17,2026-09-21,READY,NORMAL,,,0.36142857142857143,0.07704837921485597,0.2330246913580247,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
161390,한국타이어앤테크놀로지,KOSPI,KR7161390000,2012-10-04,2026-09-21,LOADED,,3429,2012-10-04,2026-09-21,READY,OVERHEATED,,,0.7312072892938497,0.34043356115560397,0.5656441717791411,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
161580,필옵틱스,KOSDAQ,KR7161580006,2017-06-01,2026-09-21,LOADED,,2279,2017-06-01,2026-09-21,READY,NORMAL,,,0.33627537511032657,-0.21312420435712054,0.2662565905096661,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
161890,한국콜마,KOSPI,KR7161890009,2012-10-19,2026-09-21,LOADED,,3418,2012-10-19,2026-09-21,READY,EXTREME_OVERHEATED,,,0.9527494908350306,1.0152095243090158,0.8062678062678063,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
162300,신스틸,KOSDAQ,KR7162300008,2022-12-23,2026-09-21,LOADED,,913,2022-12-23,2026-09-21,READY,DEPRESSED,,,0.0859504132231405,-0.20386706948640487,0.6208791208791209,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
