trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_source_isu_cd,control_lifecycle_event_type,control_unresolved_reason,control_lifecycle_evidence_id,control_terminal_reason,control_lifecycle_state,control_certification_class,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_lifecycle_state,candidate_certification_class,pair_certification_class,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source,candidate_source_isu_cd,candidate_lifecycle_event_type,candidate_unresolved_reason,candidate_lifecycle_evidence_id
000430_01,000430|KR7000430009|KOSPI|2010-01-04|2026-08-21|000430_01,000430,KR7000430009|KOSPI|2010-01-04|2026-08-21,2023-05-15,2023-05-12,4795.00000000,2023-11-01,nan,8.45000000,115,False,2023-11-01,nan,8.45000000,115,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000430009,,,,,,,,,,,,,,,,,,,KR7000430009,,,
000480_01,000480|KR7000480004|KOSPI|2010-01-04|2026-08-21|000480_01,000480,KR7000480004|KOSPI|2010-01-04|2026-08-21,2021-05-10,2021-05-07,9410.00000000,2022-01-10,nan,-15.09000000,168,False,2022-01-10,nan,-15.09000000,168,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000480004,,,,,,,,,,,,,,,,,,,KR7000480004,,,
000480_02,000480|KR7000480004|KOSPI|2010-01-04|2026-08-21|000480_02,000480,KR7000480004|KOSPI|2010-01-04|2026-08-21,2023-04-03,2023-03-31,9410.00000000,2023-09-12,nan,-16.47000000,86,False,2023-09-12,nan,-16.47000000,86,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000480004,,,,,,,,,,,,,,,,,,,KR7000480004,,,
000490_01,000490|KR7000490003|KOSPI|2010-01-04|2026-08-21|000490_01,000490,KR7000490003|KOSPI|2010-01-04|2026-08-21,2021-02-08,2021-02-05,8930.00000000,2021-06-01,nan,46.70000000,77,False,2021-06-01,nan,46.70000000,77,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000490003,,,,,,,,,,,,,,,,,,,KR7000490003,,,
000490_02,000490|KR7000490003|KOSPI|2010-01-04|2026-08-21|000490_02,000490,KR7000490003|KOSPI|2010-01-04|2026-08-21,2025-02-17,2025-02-14,13280.00000000,2025-03-24,nan,-17.09000000,25,False,2025-03-24,nan,-17.09000000,25,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000490003,,,,,,,,,,,,,,,,,,,KR7000490003,,,
000500_01,000500|KR7000500009|KOSPI|2010-01-04|2026-08-21|000500_01,000500,KR7000500009|KOSPI|2010-01-04|2026-08-21,2021-03-29,2021-03-26,12704.00000000,2021-08-02,nan,23.11000000,89,False,2021-08-02,nan,23.11000000,89,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000500009,,,,,,,,,,,,,,,,,,,KR7000500009,,,
000500_02,000500|KR7000500009|KOSPI|2010-01-04|2026-08-21|000500_02,000500,KR7000500009|KOSPI|2010-01-04|2026-08-21,2024-01-29,2024-01-26,13780.00000000,2024-06-03,nan,113.72000000,84,False,2024-06-03,nan,113.72000000,84,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000500009,,,,,,,,,,,,,,,,,,,KR7000500009,,,
000520_01,000520|KR7000520007|KOSPI|2010-01-04|2026-08-21|000520_01,000520,KR7000520007|KOSPI|2010-01-04|2026-08-21,2024-03-25,2024-03-22,10650.00000000,2024-05-07,nan,-15.40000000,29,False,2024-05-07,nan,-15.40000000,29,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000520007,,,,,,,,,,,,,,,,,,,KR7000520007,,,
000590_01,000590|KR7000590000|KOSPI|2010-01-04|2026-08-21|000590_01,000590,KR7000590000|KOSPI|2010-01-04|2026-08-21,2021-04-19,2021-04-16,73500.00000000,2021-08-20,nan,-15.24000000,87,False,2021-08-20,nan,-15.24000000,87,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000590000,,,,,,,,,,,,,,,,,,,KR7000590000,,,
000590_02,000590|KR7000590000|KOSPI|2010-01-04|2026-08-21|000590_02,000590,KR7000590000|KOSPI|2010-01-04|2026-08-21,2022-03-28,2022-03-25,71300.00000000,2022-06-21,nan,-18.37000000,59,False,2022-06-21,nan,-18.37000000,59,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000590000,,,,,,,,,,,,,,,,,,,KR7000590000,,,
000590_03,000590|KR7000590000|KOSPI|2010-01-04|2026-08-21|000590_03,000590,KR7000590000|KOSPI|2010-01-04|2026-08-21,2024-02-05,2024-02-02,68000.00000000,2025-05-30,nan,21.91000000,319,True,2025-05-30,nan,21.91000000,319,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7000590000,,,,,,,,,,,,,,,,,,,KR7000590000,,,
000640_01,000640|KR7000640003|KOSPI|2010-01-04|2026-08-21|000640_01,000640,KR7000640003|KOSPI|2010-01-04|2026-08-21,2021-07-19,2021-07-16,127839.00000000,2021-08-20,nan,-17.34000000,24,False,2021-08-20,nan,-17.34000000,24,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000640003,,,,,,,,,,,,,,,,,,,KR7000640003,,,
000640_02,000640|KR7000640003|KOSPI|2010-01-04|2026-08-21|000640_02,000640,KR7000640003|KOSPI|2010-01-04|2026-08-21,2023-09-25,2023-09-22,90761.00000000,2025-05-30,nan,19.74000000,406,True,2025-05-30,nan,19.74000000,406,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7000640003,,,,,,,,,,,,,,,,,,,KR7000640003,,,
000660_01,000660|KR7000660001|KOSPI|2010-01-04|2026-08-21|000660_01,000660,KR7000660001|KOSPI|2010-01-04|2026-08-21,2022-03-07,2022-03-04,119000.00000000,2022-06-14,nan,-18.57000000,68,False,2022-06-14,nan,-18.57000000,68,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000660001,,,,,,,,,,,,,,,,,,,KR7000660001,,,
000660_02,000660|KR7000660001|KOSPI|2010-01-04|2026-08-21|000660_02,000660,KR7000660001|KOSPI|2010-01-04|2026-08-21,2023-06-05,2023-06-02,110100.00000000,2024-05-02,nan,53.50000000,224,False,2024-05-02,nan,53.50000000,224,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000660001,,,,,,,,,,,,,,,,,,,KR7000660001,,,
000670_01,000670|KR7000670000|KOSPI|2010-01-04|2026-08-21|000670_01,000670,KR7000670000|KOSPI|2010-01-04|2026-08-21,2021-05-03,2021-04-30,63794.00000000,2022-06-21,nan,-15.66000000,280,False,2022-06-21,nan,-15.66000000,280,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000670000,,,,,,,,,,,,,,,,,,,KR7000670000,,,
000670_02,000670|KR7000670000|KOSPI|2010-01-04|2026-08-21|000670_02,000670,KR7000670000|KOSPI|2010-01-04|2026-08-21,2022-09-26,2022-09-23,68882.00000000,2022-10-21,nan,-15.32000000,18,False,2022-10-21,nan,-15.32000000,18,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000670000,,,,,,,,,,,,,,,,,,,KR7000670000,,,
000670_03,000670|KR7000670000|KOSPI|2010-01-04|2026-08-21|000670_03,000670,KR7000670000|KOSPI|2010-01-04|2026-08-21,2022-11-14,2022-11-11,71144.00000000,2022-12-26,nan,-16.56000000,31,False,2022-12-26,nan,-16.56000000,31,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000670000,,,,,,,,,,,,,,,,,,,KR7000670000,,,
000680_01,000680|KR7000680009|KOSPI|2010-01-04|2026-08-21|000680_01,000680,KR7000680009|KOSPI|2010-01-04|2026-08-21,2021-05-31,2021-05-28,3770.00000000,2021-10-01,nan,-1.46000000,86,False,2021-10-01,nan,-1.46000000,86,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000680009,,,,,,,,,,,,,,,,,,,KR7000680009,,,
000700_01,000700|KR7000700005|KOSPI|2010-01-04|2026-08-21|000700_01,000700,KR7000700005|KOSPI|2010-01-04|2026-08-21,2022-08-22,2022-08-19,6340.00000000,2024-04-17,nan,-15.30000000,408,False,2024-04-17,nan,-15.30000000,408,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000700005,,,,,,,,,,,,,,,,,,,KR7000700005,,,
000720_01,000720|KR7000720003|KOSPI|2010-01-04|2026-08-21|000720_01,000720,KR7000720003|KOSPI|2010-01-04|2026-08-21,2021-05-03,2021-04-30,48551.00000000,2021-10-01,nan,5.46000000,102,False,2021-10-01,nan,5.46000000,102,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000720003,,,,,,,,,,,,,,,,,,,KR7000720003,,,
000720_02,000720|KR7000720003|KOSPI|2010-01-04|2026-08-21|000720_02,000720,KR7000720003|KOSPI|2010-01-04|2026-08-21,2025-03-10,2025-03-07,35650.00000000,2025-05-30,nan,78.96000000,57,True,2025-05-30,nan,78.96000000,57,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7000720003,,,,,,,,,,,,,,,,,,,KR7000720003,,,
000760_01,000760|KR7000760009|KOSPI|2010-01-04|2026-08-21|000760_01,000760,KR7000760009|KOSPI|2010-01-04|2026-08-21,2021-03-29,2021-03-26,21550.00000000,2021-10-01,nan,-21.35000000,129,False,2021-10-01,nan,-21.35000000,129,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000760009,,,,,,,,,,,,,,,,,,,KR7000760009,,,
000760_02,000760|KR7000760009|KOSPI|2010-01-04|2026-08-21|000760_02,000760,KR7000760009|KOSPI|2010-01-04|2026-08-21,2022-04-11,2022-04-08,18000.00000000,2022-06-23,nan,-16.39000000,51,False,2022-06-23,nan,-16.39000000,51,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000760009,,,,,,,,,,,,,,,,,,,KR7000760009,,,
000810_01,000810|KR7000810002|KOSPI|2010-01-04|2026-08-21|000810_01,000810,KR7000810002|KOSPI|2010-01-04|2026-08-21,2021-07-05,2021-07-02,223000.00000000,2022-03-03,nan,-15.25000000,163,False,2022-03-03,nan,-15.25000000,163,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000810002,,,,,,,,,,,,,,,,,,,KR7000810002,,,
000810_02,000810|KR7000810002|KOSPI|2010-01-04|2026-08-21|000810_02,000810,KR7000810002|KOSPI|2010-01-04|2026-08-21,2022-12-19,2022-12-16,212000.00000000,2024-07-01,nan,80.90000000,376,False,2024-07-01,nan,80.90000000,376,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000810002,,,,,,,,,,,,,,,,,,,KR7000810002,,,
000850_01,000850|KR7000850008|KOSPI|2010-01-04|2026-08-21|000850_01,000850,KR7000850008|KOSPI|2010-01-04|2026-08-21,2021-05-03,2021-04-30,38900.00000000,2021-12-01,nan,-15.42000000,145,False,2021-12-01,nan,-15.42000000,145,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000850008,,,,,,,,,,,,,,,,,,,KR7000850008,,,
000850_02,000850|KR7000850008|KOSPI|2010-01-04|2026-08-21|000850_02,000850,KR7000850008|KOSPI|2010-01-04|2026-08-21,2022-06-07,2022-06-03,37350.00000000,2022-06-24,nan,-16.06000000,14,False,2022-06-24,nan,-16.06000000,14,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000850008,,,,,,,,,,,,,,,,,,,KR7000850008,,,
000860_01,000860|KR7000860007|KOSPI|2010-01-04|2026-08-21|000860_01,000860,KR7000860007|KOSPI|2010-01-04|2026-08-21,2021-03-08,2021-03-05,12679.00000000,2021-09-01,nan,6.32000000,125,False,2021-09-01,nan,6.32000000,125,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000860007,,,,,,,,,,,,,,,,,,,KR7000860007,,,
000860_02,000860|KR7000860007|KOSPI|2010-01-04|2026-08-21|000860_02,000860,KR7000860007|KOSPI|2010-01-04|2026-08-21,2024-03-11,2024-03-08,11129.00000000,2025-05-30,nan,12.14000000,288,True,2025-05-30,nan,12.14000000,288,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7000860007,,,,,,,,,,,,,,,,,,,KR7000860007,,,
000880_01,000880|KR7000880005|KOSPI|2010-01-04|2026-08-21|000880_01,000880,KR7000880005|KOSPI|2010-01-04|2026-08-21,2021-08-30,2021-08-27,42556.00000000,2025-05-30,nan,112.98000000,918,True,2025-05-30,nan,112.98000000,918,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7000880005,,,,,,,,,,,,,,,,,,,KR7000880005,,,
000970_01,000970|KR7000970004|KOSPI|2010-01-04|2026-08-21|000970_01,000970,KR7000970004|KOSPI|2010-01-04|2026-08-21,2021-04-19,2021-04-16,10100.00000000,2021-12-01,nan,-18.22000000,155,False,2021-12-01,nan,-18.22000000,155,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7000970004,,,,,,,,,,,,,,,,,,,KR7000970004,,,
001040_01,001040|KR7001040005|KOSPI|2010-01-04|2026-08-21|001040_01,001040,KR7001040005|KOSPI|2010-01-04|2026-08-21,2021-01-18,2021-01-15,113500.00000000,2021-02-01,nan,-17.09000000,11,False,2021-02-01,nan,-17.09000000,11,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001040005,,,,,,,,,,,,,,,,,,,KR7001040005,,,
001040_02,001040|KR7001040005|KOSPI|2010-01-04|2026-08-21|001040_02,001040,KR7001040005|KOSPI|2010-01-04|2026-08-21,2023-01-09,2023-01-06,81800.00000000,2023-06-30,nan,-16.87000000,118,False,2023-06-30,nan,-16.87000000,118,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001040005,,,,,,,,,,,,,,,,,,,KR7001040005,,,
001040_03,001040|KR7001040005|KOSPI|2010-01-04|2026-08-21|001040_03,001040,KR7001040005|KOSPI|2010-01-04|2026-08-21,2023-12-11,2023-12-08,99200.00000000,2024-08-01,nan,31.96000000,158,False,2024-08-01,nan,31.96000000,158,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001040005,,,,,,,,,,,,,,,,,,,KR7001040005,,,
001060_01,001060|KR7001060003|KOSPI|2010-01-04|2026-08-21|001060_01,001060,KR7001060003|KOSPI|2010-01-04|2026-08-21,2022-03-14,2022-03-11,26909.00000000,2022-06-16,nan,-15.93000000,64,False,2022-06-16,nan,-15.93000000,64,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001060003,,,,,,,,,,,,,,,,,,,KR7001060003,,,
001060_02,001060|KR7001060003|KOSPI|2010-01-04|2026-08-21|001060_02,001060,KR7001060003|KOSPI|2010-01-04|2026-08-21,2023-05-15,2023-05-12,23441.00000000,2023-11-01,nan,10.88000000,115,False,2023-11-01,nan,10.88000000,115,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001060003,,,,,,,,,,,,,,,,,,,KR7001060003,,,
001070_01,001070|KR7001070002|KOSPI|2010-01-04|2026-08-21|001070_01,001070,KR7001070002|KOSPI|2010-01-04|2026-08-21,2023-03-13,2023-03-10,53400.00000000,2023-07-03,nan,-50.00000000,65,False,2023-07-03,nan,-50.00000000,65,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001070002,,,,,,,,,,,,,,,,,,,KR7001070002,,,
001080_01,001080|KR7001080001|KOSPI|2010-01-04|2026-08-21|001080_01,001080,KR7001080001|KOSPI|2010-01-04|2026-08-21,2021-01-18,2021-01-15,2023.00000000,2021-02-25,nan,-14.63000000,27,False,2021-02-25,nan,-14.63000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001080001,,,,,,,,,,,,,,,,,,,KR7001080001,,,
001080_02,001080|KR7001080001|KOSPI|2010-01-04|2026-08-21|001080_02,001080,KR7001080001|KOSPI|2010-01-04|2026-08-21,2021-04-26,2021-04-23,2304.00000000,2022-07-01,nan,-13.02000000,293,False,2022-07-01,nan,-13.02000000,293,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001080001,,,,,,,,,,,,,,,,,,,KR7001080001,,,
001080_03,001080|KR7001080001|KOSPI|2010-01-04|2026-08-21|001080_03,001080,KR7001080001|KOSPI|2010-01-04|2026-08-21,2022-10-24,2022-10-21,3192.00000000,2023-04-03,nan,51.88000000,112,False,2023-04-03,nan,51.88000000,112,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001080001,,,,,,,,,,,,,,,,,,,KR7001080001,,,
001120_01,001120|KR7001120005|KOSPI|2010-01-04|2026-08-21|001120_01,001120,KR7001120005|KOSPI|2010-01-04|2026-08-21,2021-01-11,2021-01-08,27600.00000000,2021-05-03,nan,11.59000000,78,False,2021-05-03,nan,11.59000000,78,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001120005,,,,,,,,,,,,,,,,,,,KR7001120005,,,
001130_01,001130|KR7001130004|KOSPI|2010-01-04|2026-08-21|001130_01,001130,KR7001130004|KOSPI|2010-01-04|2026-08-21,2021-05-10,2021-05-07,19250.00000000,2021-08-18,nan,-15.58000000,71,False,2021-08-18,nan,-15.58000000,71,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001130004,,,,,,,,,,,,,,,,,,,KR7001130004,,,
001130_02,001130|KR7001130004|KOSPI|2010-01-04|2026-08-21|001130_02,001130,KR7001130004|KOSPI|2010-01-04|2026-08-21,2022-03-07,2022-03-04,17950.00000000,2022-06-16,nan,-15.88000000,70,False,2022-06-16,nan,-15.88000000,70,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001130004,,,,,,,,,,,,,,,,,,,KR7001130004,,,
001130_03,001130|KR7001130004|KOSPI|2010-01-04|2026-08-21|001130_03,001130,KR7001130004|KOSPI|2010-01-04|2026-08-21,2023-02-13,2023-02-10,15180.00000000,2023-07-10,nan,-15.42000000,101,False,2023-07-10,nan,-15.42000000,101,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001130004,,,,,,,,,,,,,,,,,,,KR7001130004,,,
001250_01,001250|KR7001250000|KOSPI|2010-01-04|2026-08-21|001250_01,001250,KR7001250000|KOSPI|2010-01-04|2026-08-21,2021-02-01,2021-01-29,2415.00000000,2021-10-01,nan,7.04000000,166,False,2021-10-01,nan,7.04000000,166,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001250000,,,,,,,,,,,,,,,,,,,KR7001250000,,,
001250_02,001250|KR7001250000|KOSPI|2010-01-04|2026-08-21|001250_02,001250,KR7001250000|KOSPI|2010-01-04|2026-08-21,2023-05-22,2023-05-19,3350.00000000,2023-07-07,nan,-19.10000000,33,False,2023-07-07,nan,-19.10000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7001250000,,,,,,,,,,,,,,,,,,,KR7001250000,,,
