ticker,trade_sequence,column,authority,production,kind
028260,1,investability_market_cap,23681497092000.0,22893667422500.0,NUMERIC
028260,1,investability_avg_trading_value_20d,39287877695.0,42025913606.4,NUMERIC
028260,1,loss_guard_execution_price,111600.0,105000.0,NUMERIC
028260,1,exit_price,111600.0,105000.0,NUMERIC
028260,1,terminal_return,-12.54,-14.63,NUMERIC
028260,1,mfe,34.56,2.03,NUMERIC
028260,1,mae,-15.28,-17.07,NUMERIC
028260,1,peak_giveback,47.1,16.66,NUMERIC
028260,1,profit_capture,-0.3628,-7.2069,NUMERIC
028260,1,holding_weeks,62.6,12.2,NUMERIC
028260,2,entry_signal_date,2025-06-27,2023-12-01,STRUCTURAL
028260,2,entry_execution_date,2025-06-30,2023-12-04,STRUCTURAL
028260,2,entry_pattern_a_stage,EARLY_TREND,TRANSITION,STRUCTURAL
028260,2,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231201.csv,STRUCTURAL
028260,2,previous_exit_execution_date,2025-04-10,2022-09-29,STRUCTURAL
028260,2,entry_open,161900.0,119500.0,NUMERIC
028260,2,fast_score,78.49,79.8,NUMERIC
028260,2,investability_market_cap,26992275187200.0,22011172062000.0,NUMERIC
028260,2,investability_avg_trading_value_20d,114794653818.5,26610659306.95,NUMERIC
028260,2,terminal_return,85.61,151.46,NUMERIC
028260,2,mfe,92.09,160.25,NUMERIC
028260,2,mae,-4.08,-9.54,NUMERIC
028260,2,peak_giveback,6.48,8.79,NUMERIC
028260,2,profit_capture,0.9296,0.9451,NUMERIC
028260,2,holding_weeks,29.4,105.2,NUMERIC
029460,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
029780,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
030000,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
030190,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
030200,1,entry_signal_date,2023-12-22,2023-10-06,STRUCTURAL
030200,1,entry_execution_date,2023-12-26,2023-10-10,STRUCTURAL
030200,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231006.csv,STRUCTURAL
030200,1,entry_open,35500.0,33450.0,NUMERIC
030200,1,fast_score,79.85,77.35,NUMERIC
030200,1,investability_market_cap,9128270904000.0,8483619004000.0,NUMERIC
030200,1,investability_avg_trading_value_20d,24781194364.9,26619388291.2,NUMERIC
030200,1,terminal_return,41.69,50.37,NUMERIC
030200,1,mfe,66.76,76.98,NUMERIC
030200,1,mae,-7.18,-3.89,NUMERIC
030200,1,peak_giveback,25.07,26.61,NUMERIC
030200,1,profit_capture,0.6245,0.6543,NUMERIC
030200,1,holding_weeks,93.8,104.6,NUMERIC
032350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
032830,1,entry_signal_date,2022-12-23,2022-05-27,STRUCTURAL
032830,1,entry_execution_date,2022-12-26,2022-05-30,STRUCTURAL
032830,1,entry_pattern_a_stage,EARLY_TREND,TRANSITION,STRUCTURAL
032830,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20221223.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220527.csv,STRUCTURAL
032830,1,loss_guard_signal_date,2023-03-24,2022-07-07,STRUCTURAL
032830,1,loss_guard_execution_date,2023-03-27,2022-07-08,STRUCTURAL
032830,1,exit_signal_date,2023-03-24,2022-07-07,STRUCTURAL
032830,1,exit_execution_date,2023-03-27,2022-07-08,STRUCTURAL
032830,1,entry_open,74000.0,69500.0,NUMERIC
032830,1,fast_score,79.8,69.35,NUMERIC
032830,1,investability_market_cap,14840000000000.0,13960000000000.0,NUMERIC
032830,1,investability_avg_trading_value_20d,21836834151.1,16971053950.0,NUMERIC
032830,1,loss_guard_execution_price,62700.0,59100.0,NUMERIC
032830,1,exit_price,62700.0,59100.0,NUMERIC
032830,1,terminal_return,-15.27,-14.96,NUMERIC
032830,1,mfe,0.14,1.15,NUMERIC
032830,1,mae,-15.95,-15.11,NUMERIC
032830,1,peak_giveback,15.41,16.11,NUMERIC
032830,1,profit_capture,-109.0714,-13.0087,NUMERIC
032830,1,holding_weeks,12.4,5.6,NUMERIC
032830,2,entry_signal_date,2023-12-22,2022-12-09,STRUCTURAL
032830,2,entry_execution_date,2023-12-26,2022-12-12,STRUCTURAL
032830,2,entry_pattern_a_stage,TRANSITION,EARLY_TREND,STRUCTURAL
032830,2,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221209.csv,STRUCTURAL
032830,2,previous_exit_execution_date,2023-03-27,2022-07-08,STRUCTURAL
032830,2,loss_guard_signal_date,2024-01-18,2023-03-24,STRUCTURAL
032830,2,loss_guard_execution_date,2024-01-19,2023-03-27,STRUCTURAL
032830,2,exit_signal_date,2024-01-18,2023-03-24,STRUCTURAL
032830,2,exit_execution_date,2024-01-19,2023-03-27,STRUCTURAL
032830,2,entry_open,71700.0,73900.0,NUMERIC
032830,2,fast_score,77.35,79.3,NUMERIC
032830,2,investability_market_cap,14300000000000.0,14740000000000.0,NUMERIC
032830,2,investability_avg_trading_value_20d,10945850345.0,19682984835.0,NUMERIC
032830,2,loss_guard_execution_price,60500.0,62700.0,NUMERIC
032830,2,exit_price,60500.0,62700.0,NUMERIC
032830,2,terminal_return,-15.62,-15.16,NUMERIC
032830,2,mfe,2.51,1.08,NUMERIC
032830,2,mae,-16.18,-15.83,NUMERIC
032830,2,peak_giveback,18.13,16.24,NUMERIC
032830,2,profit_capture,-6.2231,-14.037,NUMERIC
032830,2,holding_weeks,3.4,14.4,NUMERIC
032830,3,entry_signal_date,2025-06-27,2023-12-01,STRUCTURAL
032830,3,entry_execution_date,2025-06-30,2023-12-04,STRUCTURAL
032830,3,entry_pattern_a_stage,EARLY_TREND,TRANSITION,STRUCTURAL
032830,3,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231201.csv,STRUCTURAL
032830,3,previous_exit_execution_date,2024-01-19,2023-03-27,STRUCTURAL
032830,3,first_progressed_date,2025-10-31,2024-11-30,STRUCTURAL
032830,3,first_progressed_effective_trading_date,2025-10-31,2024-11-29,STRUCTURAL
032830,3,entry_open,128500.0,69900.0,NUMERIC
032830,3,fast_score,80.99,79.8,NUMERIC
032830,3,investability_market_cap,25260000000000.0,13880000000000.0,NUMERIC
032830,3,investability_avg_trading_value_20d,67008074665.0,11860297742.2,NUMERIC
032830,3,terminal_return,46.3,168.96,NUMERIC
032830,3,mfe,55.64,186.12,NUMERIC
032830,3,mae,-8.95,-14.16,NUMERIC
032830,3,peak_giveback,9.34,17.16,NUMERIC
032830,3,profit_capture,0.8321,0.9078,NUMERIC
032830,3,holding_weeks,29.4,105.2,NUMERIC
033780,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
034230,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
034310,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
034730,1,entry_signal_date,2025-06-27,2024-02-23,STRUCTURAL
034730,1,entry_execution_date,2025-06-30,2024-02-26,STRUCTURAL
034730,1,daily_risk,ELEVATED,NORMAL,STRUCTURAL
034730,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240223.csv,STRUCTURAL
034730,1,loss_guard_triggered,false,true,STRUCTURAL
034730,1,loss_guard_signal_date,<NULL>,2024-04-09,STRUCTURAL
034730,1,loss_guard_execution_date,<NULL>,2024-04-11,STRUCTURAL
034730,1,exit_type,EXIT4_SCORE_DRAWDOWN_GE_15,LOSS_GUARD_CLOSE_LE_NEG_15,STRUCTURAL
034730,1,exit_signal_date,2026-01-31,2024-04-09,STRUCTURAL
034730,1,exit_execution_date,2026-02-02,2024-04-11,STRUCTURAL
034730,1,entry_open,198800.0,199800.0,NUMERIC
034730,1,fast_score,70.99,72.74,NUMERIC
034730,1,investability_market_cap,14326534112800.0,14932459116000.0,NUMERIC
034730,1,investability_avg_trading_value_20d,89962537725.0,59112548285.0,NUMERIC
034730,1,loss_guard_execution_price,<NULL>,161500.0,NUMERIC
034730,1,exit_price,325000.0,161500.0,NUMERIC
034730,1,terminal_return,63.48,-19.17,NUMERIC
034730,1,mfe,70.77,0.05,NUMERIC
034730,1,mae,-11.02,-19.17,NUMERIC
034730,1,peak_giveback,7.29,19.22,NUMERIC
034730,1,profit_capture,0.897,-383.4,NUMERIC
034730,1,holding_weeks,29.4,6.4,NUMERIC
035420,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
035890,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
036190,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
036620,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
036890,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
039340,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
044450,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
052330,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
053350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
054950,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
060980,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
064760,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
064960,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
065660,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
066620,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
067830,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
068270,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231222.csv,STRUCTURAL
069460,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
069620,1,entry_signal_date,2022-03-25,2022-03-18,STRUCTURAL
069620,1,entry_execution_date,2022-03-28,2022-03-21,STRUCTURAL
069620,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20220325.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220318.csv,STRUCTURAL
069620,1,loss_guard_signal_date,2023-01-17,2022-10-13,STRUCTURAL
069620,1,loss_guard_execution_date,2023-01-18,2022-10-14,STRUCTURAL
069620,1,exit_signal_date,2023-01-17,2022-10-13,STRUCTURAL
069620,1,exit_execution_date,2023-01-18,2022-10-14,STRUCTURAL
069620,1,entry_open,166500.0,171500.0,NUMERIC
069620,1,fast_score,71.99,77.99,NUMERIC
069620,1,investability_market_cap,1946544600000.0,2027650625000.0,NUMERIC
069620,1,investability_avg_trading_value_20d,9564240550.0,10169443900.0,NUMERIC
069620,1,loss_guard_execution_price,139500.0,144500.0,NUMERIC
069620,1,exit_price,139500.0,144500.0,NUMERIC
069620,1,terminal_return,-16.22,-15.74,NUMERIC
069620,1,mfe,17.42,13.99,NUMERIC
069620,1,mae,-16.22,-16.33,NUMERIC
069620,1,peak_giveback,33.64,29.73,NUMERIC
069620,1,profit_capture,-0.9311,-1.1251,NUMERIC
069620,1,holding_weeks,40.8,28.4,NUMERIC
069960,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
072710,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
078930,1,entry_signal_date,2024-03-29,2022-05-06,STRUCTURAL
078930,1,entry_execution_date,2024-04-01,2022-05-09,STRUCTURAL
078930,1,entry_pattern_a_stage,EARLY_TREND,TRANSITION,STRUCTURAL
078930,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240329.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220506.csv,STRUCTURAL
078930,1,loss_guard_signal_date,2024-10-31,2022-06-23,STRUCTURAL
078930,1,loss_guard_execution_date,2024-11-01,2022-06-24,STRUCTURAL
078930,1,exit_signal_date,2024-10-31,2022-06-23,STRUCTURAL
078930,1,exit_execution_date,2024-11-01,2022-06-24,STRUCTURAL
078930,1,entry_open,48700.0,47700.0,NUMERIC
078930,1,fast_score,75.49,79.3,NUMERIC
078930,1,investability_market_cap,4483166988500.0,4432063530600.0,NUMERIC
078930,1,investability_avg_trading_value_20d,7543043970.0,10407616867.5,NUMERIC
078930,1,loss_guard_execution_price,41000.0,40400.0,NUMERIC
078930,1,exit_price,41000.0,40400.0,NUMERIC
078930,1,terminal_return,-15.81,-15.3,NUMERIC
078930,1,mfe,18.07,3.46,NUMERIC
078930,1,mae,-16.22,-15.72,NUMERIC
078930,1,peak_giveback,33.88,18.76,NUMERIC
078930,1,profit_capture,-0.8749,-4.422,NUMERIC
078930,1,holding_weeks,28.6,6.6,NUMERIC
078930,2,entry_signal_date,2025-06-27,2023-11-24,STRUCTURAL
078930,2,entry_execution_date,2025-06-30,2023-11-27,STRUCTURAL
078930,2,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231124.csv,STRUCTURAL
078930,2,previous_exit_execution_date,2024-11-01,2022-06-24,STRUCTURAL
078930,2,loss_guard_triggered,false,true,STRUCTURAL
078930,2,loss_guard_signal_date,<NULL>,2025-02-28,STRUCTURAL
078930,2,loss_guard_execution_date,<NULL>,2025-03-04,STRUCTURAL
078930,2,exit_type,EXIT4_SCORE_DRAWDOWN_GE_15,LOSS_GUARD_CLOSE_LE_NEG_15,STRUCTURAL
078930,2,exit_signal_date,2026-04-30,2025-02-28,STRUCTURAL
078930,2,exit_execution_date,2026-05-04,2025-03-04,STRUCTURAL
078930,2,entry_open,46400.0,42950.0,NUMERIC
078930,2,fast_score,76.04,75.1,NUMERIC
078930,2,investability_market_cap,4269461619100.0,3990715485100.0,NUMERIC
078930,2,investability_avg_trading_value_20d,19180103066.25,4558276345.0,NUMERIC
078930,2,loss_guard_execution_price,<NULL>,36450.0,NUMERIC
078930,2,exit_price,82400.0,36450.0,NUMERIC
078930,2,terminal_return,77.59,-15.13,NUMERIC
078930,2,mfe,81.03,33.88,NUMERIC
078930,2,mae,-7.76,-16.07,NUMERIC
078930,2,peak_giveback,3.44,49.01,NUMERIC
078930,2,profit_capture,0.9575,-0.4466,NUMERIC
078930,2,holding_weeks,41.4,61.2,NUMERIC
079960,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
084110,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
086280,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
088350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
089970,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
090350,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
090850,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
092230,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
092730,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
095610,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
096530,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
099430,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
102710,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
105560,1,entry_signal_date,2023-09-22,2023-01-06,STRUCTURAL
105560,1,entry_execution_date,2023-09-25,2023-01-09,STRUCTURAL
105560,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20230922.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20230106.csv,STRUCTURAL
105560,1,loss_guard_triggered,false,true,STRUCTURAL
105560,1,loss_guard_signal_date,<NULL>,2023-03-14,STRUCTURAL
105560,1,loss_guard_execution_date,<NULL>,2023-03-15,STRUCTURAL
105560,1,exit_type,EXIT4_SCORE_DRAWDOWN_GE_15,LOSS_GUARD_CLOSE_LE_NEG_15,STRUCTURAL
105560,1,exit_signal_date,2024-11-30,2023-03-14,STRUCTURAL
105560,1,exit_execution_date,2024-12-02,2023-03-15,STRUCTURAL
105560,1,entry_open,57600.0,57300.0,NUMERIC
105560,1,fast_score,82.3,80.24,NUMERIC
105560,1,investability_market_cap,23201886640000.0,23184463755600.0,NUMERIC
105560,1,investability_avg_trading_value_20d,46800555489.5,64533462182.35,NUMERIC
105560,1,loss_guard_execution_price,<NULL>,48650.0,NUMERIC
105560,1,exit_price,96800.0,48650.0,NUMERIC
105560,1,terminal_return,68.06,-15.1,NUMERIC
105560,1,mfe,80.38,5.93,NUMERIC
105560,1,mae,-15.1,-15.71,NUMERIC
105560,1,peak_giveback,12.32,21.03,NUMERIC
105560,1,profit_capture,0.8467,-2.5464,NUMERIC
105560,1,holding_weeks,57.6,9.0,NUMERIC
109740,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
111770,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
112610,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
114810,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
122870,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
127120,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
140860,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
145020,1,entry_signal_date,2023-12-22,2023-12-01,STRUCTURAL
145020,1,entry_execution_date,2023-12-26,2023-12-04,STRUCTURAL
145020,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20231222.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231201.csv,STRUCTURAL
145020,1,entry_open,148000.0,154700.0,NUMERIC
145020,1,fast_score,73.24,78.49,NUMERIC
145020,1,investability_market_cap,1829331703500.0,1894974615000.0,NUMERIC
145020,1,investability_avg_trading_value_20d,8665652290.0,9855163295.0,NUMERIC
145020,1,terminal_return,65.88,58.69,NUMERIC
145020,1,mfe,77.36,69.68,NUMERIC
145020,1,mae,-3.04,-9.83,NUMERIC
145020,1,peak_giveback,11.48,10.99,NUMERIC
145020,1,profit_capture,0.8516,0.8423,NUMERIC
145020,1,holding_weeks,29.6,32.6,NUMERIC
145990,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
183190,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
183300,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
192080,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250627.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,STRUCTURAL
200670,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
200670,2,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20241227.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20241227.csv,STRUCTURAL
207940,1,entry_signal_date,2024-03-29,2022-07-29,STRUCTURAL
207940,1,entry_execution_date,2024-04-01,2022-08-01,STRUCTURAL
207940,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240329.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220729.csv,STRUCTURAL
207940,1,loss_guard_triggered,false,true,STRUCTURAL
207940,1,loss_guard_signal_date,<NULL>,2023-07-07,STRUCTURAL
207940,1,loss_guard_execution_date,<NULL>,2023-07-10,STRUCTURAL
207940,1,exit_type,NO_EXIT_BEFORE_CUTOFF,LOSS_GUARD_CLOSE_LE_NEG_15,STRUCTURAL
207940,1,exit_signal_date,<NULL>,2023-07-07,STRUCTURAL
207940,1,exit_execution_date,<NULL>,2023-07-10,STRUCTURAL
207940,1,trade_status,OPEN_AT_CUTOFF,REALIZED,STRUCTURAL
207940,1,entry_open,1233321.0,1261285.0,NUMERIC
207940,1,fast_score,79.8,79.1,NUMERIC
207940,1,investability_market_cap,59145594000000.0,61565510000000.0,NUMERIC
207940,1,investability_avg_trading_value_20d,60202253103.9,45594886300.0,NUMERIC
207940,1,loss_guard_execution_price,<NULL>,1058184.0,NUMERIC
207940,1,exit_price,<NULL>,1058184.0,NUMERIC
207940,1,terminal_return,25.51,-16.1,NUMERIC
207940,1,mfe,61.11,7.58,NUMERIC
207940,1,mae,-13.96,-16.57,NUMERIC
207940,1,peak_giveback,35.6,23.68,NUMERIC
207940,1,profit_capture,0.4174,-2.124,NUMERIC
207940,1,holding_weeks,115.4,46.6,NUMERIC
214150,1,entry_signal_date,2022-12-23,2022-12-02,STRUCTURAL
214150,1,entry_execution_date,2022-12-26,2022-12-05,STRUCTURAL
214150,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20221223.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20221202.csv,STRUCTURAL
214150,1,entry_open,18650.0,19750.0,NUMERIC
214150,1,fast_score,76.04,78.49,NUMERIC
214150,1,investability_market_cap,1208085492300.0,1259906853900.0,NUMERIC
214150,1,investability_avg_trading_value_20d,4189376757.5,9062109460.0,NUMERIC
214150,1,terminal_return,98.93,87.85,NUMERIC
214150,1,mfe,125.2,112.66,NUMERIC
214150,1,mae,-9.65,-14.68,NUMERIC
214150,1,peak_giveback,26.27,24.81,NUMERIC
214150,1,profit_capture,0.7902,0.7798,NUMERIC
214150,1,holding_weeks,38.0,41.0,NUMERIC
226400,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20240927.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240927.csv,STRUCTURAL
241560,1,investability_market_cap_source_file,artifacts/investability/history/source/krx_market_cap_20250328.csv,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250328.csv,STRUCTURAL
